Date,^GSPC,mean
2008-01-31,-0.06791380279152047,-0.08390839418703139
2008-02-29,-0.017328055544318818,-0.0021736901472244165
2008-03-31,-0.02799489717901471,-0.027382066778425633
2008-04-30,0.04064420489733722,0.05315819248015654
2008-05-31,0.023895848959020416,0.02230821816648207
2008-06-30,-0.044160400229441454,-0.016994709412062624
2008-07-31,-0.06257188330369112,-0.07925674796894568
2008-08-31,0.019204241778490786,0.0538060065688882
2008-09-30,-0.0502933275218177,-0.02634364867334487
2008-10-31,-0.203958356916684,-0.229520075338429
2008-11-30,-0.08852216082369524,-0.12855824542199984
2008-12-31,-0.006204369627575646,-0.016877967011826943
2009-01-31,-0.013658658328626005,-0.0038156202176122486
2009-02-28,-0.06972024005728017,-0.05880392065060012
2009-03-31,-0.05973536948836456,-0.011483868700952226
