Date,^GSPC,MMM,ADBE,AMZN,ADSK,SAM,KMX,CMG,CB,CTSH,CL,COST,DIS,FDX,JWN,QCOM,SLB,LUV,SBUX,TROW,UPS
1999-01-19,-0.10813837692081389,-0.2819185596432343,-0.17128970906229934,-0.10091574597012246,-0.17608974684419218,-0.24438412857533295,-0.3236541278351749,,-0.26187727069026756,-0.31193737250619136,-0.40199208476269754,-0.2072586430082278,-0.12259819420670912,-0.26139214362313945,-0.24531291315770035,-0.4823086305612019,-0.3408014452325116,-0.14750096319889563,-0.28947192580225484,-0.286130147827719,
1999-01-20,-0.10608888965815493,-0.28834479194258233,-0.17186729771990208,-0.10750831357844896,-0.17700935286246278,-0.24496979155698093,-0.32482657073273086,,-0.26673721611511697,-0.31165970374513813,-0.3964054925839266,-0.2086989342466498,-0.1271608666427465,-0.26575994304560036,-0.24448256905763688,-0.4855717168970278,-0.3482408146160943,-0.1574734115357533,-0.2888229705142602,-0.2862654116492188,
1999-01-21,-0.11560879508726277,-0.2823027365741736,-0.17221385091446373,-0.10922945011022651,-0.18130084761439216,-0.24106537167932768,-0.3252173850319162,,-0.2711553483195255,-0.3114591647247232,-0.40172605656370847,-0.21359592445728456,-0.14027851019884902,-0.266273801801184,-0.2606742790088743,-0.4873845426391534,-0.3401814977838797,-0.15611352302102666,-0.29065184450769965,-0.291946492152212,
1999-01-22,-0.12003165217442081,-0.2851316757929083,-0.17215609204870344,-0.10504954710448103,-0.18365095188330588,-0.24067492969156234,-0.32482657073273086,,-0.275573480523934,-0.31122777409051217,-0.4107710153293376,-0.21474815744802214,-0.14427080888287672,-0.26871463089020625,-0.24240670880747825,-0.48774710778757846,-0.33212218095166507,-0.1570201205517012,-0.293188669724406,-0.2943812409392091,
1999-01-25,-0.11613228158204768,-0.27660993296116415,-0.17146298565958015,-0.10766198648307196,-0.18293570275798432,-0.241455813667093,-0.3256081993311015,,-0.275573480523934,-0.31051817638098117,-0.41156909992630486,-0.21561233219107534,-0.13685651469348875,-0.26139214362313945,-0.23783981625712922,-0.4883815967973224,-0.3395615503352478,-0.15792670251980545,-0.293188669724406,-0.2943812409392091,
1999-01-26,-0.10800083107445477,-0.2749335245352473,-0.17198281545142263,-0.10699350934796192,-0.18375313032978038,-0.24262713963038898,-0.3252173850319162,,-0.2799916127283425,-0.31070328888834997,-0.4113030717273158,-0.20999519636122957,-0.14027851019884902,-0.2548404444894481,-0.23181982153166913,-0.4870219774907283,-0.3494807095133581,-0.1565668140050788,-0.2924217225658669,-0.28464224579122077,
1999-01-27,-0.11205545518710806,-0.27870544349356025,-0.17186729771990208,-0.10440412090506446,-0.18211827518618823,-0.2441889075814503,-0.32482657073273086,,-0.29015331679848205,-0.31067243656840576,-0.4065145641455121,-0.20221762367375082,-0.1551071338642961,-0.2568958795117826,-0.23410326780684365,-0.4876564665004722,-0.3538203416537813,-0.16245962792289703,-0.2943095924945786,-0.2832896075762224,
1999-01-28,-0.10220728089161085,-0.27549232734388623,-0.17192505658566234,-0.10508028168540563,-0.18293570275798432,-0.24438412857533295,-0.32443575643354555,,-0.2830843052714284,-0.3105798803147214,-0.39480932338999203,-0.19199155588095468,-0.14997415824959123,-0.2571528088895744,-0.2187419019556697,-0.48384953244200857,-0.35723005262125673,-0.16653926234193647,-0.29425059655930635,-0.2735506124282341,
1999-01-29,-0.09587692284461023,-0.27102190487477457,-0.17250264524326508,-0.10654017427932409,-0.18314005965093333,-0.24379846559368495,-0.32482657073273086,,-0.28264249205098757,-0.3107341412082942,-0.3886906748132429,-0.1888229151564263,-0.1545367953989575,-0.2580520617118458,-0.21126880505509857,-0.48280715764028637,-0.3513405518592537,-0.1552069410529224,-0.2913007997956943,-0.2746327230002328,
1999-02-01,-0.09882251588110809,-0.27241891189637196,-0.17244488637750482,-0.10680141821718318,-0.184877093241,-0.24379846559368495,-0.32756227082702816,,-0.28661881103495523,-0.31070328888834997,-0.3735270674708646,-0.19667250240582615,-0.14826314285357556,-0.2504726450669872,-0.2087777727549082,-0.4845746627388588,-0.35072060441062186,-0.15158059761793508,-0.29206774695423343,-0.2824780246472234,
1999-02-02,-0.10370669307264933,-0.2749335245352473,-0.17334014879678905,-0.10818447435879014,-0.18467273634805098,-0.2445793495692156,-0.32756227082702816,,-0.2879442506962778,-0.31088840139571877,-0.383370110833461,-0.20106539068301324,-0.15111479989359725,-0.25252808008932176,-0.21957224605573314,-0.48511851046149645,-0.34142139268114347,-0.15792670251980545,-0.29307067785386154,-0.28585962018471933,
1999-02-03,-0.09923509926827744,-0.27772753857844207,-0.17256040410902537,-0.10437338632413985,-0.18365095188330588,-0.24496979155698093,-0.32717145652784285,,-0.2879442506962778,-0.31104266158314336,-0.3801777724455919,-0.19818480820616924,-0.1488334813189141,-0.2548404444894481,-0.19424675100379768,-0.4822179892740956,-0.3274725750869259,-0.15158059761793508,-0.2914187916662388,-0.28788857750721686,
1999-02-04,-0.10969546088388879,-0.2735365175136499,-0.1732246310652685,-0.106278930341465,-0.18692066217049016,-0.24633633851415956,-0.3259990136302869,,-0.2905951300189229,-0.3110735139030876,-0.37060075728198455,-0.20178553630222423,-0.1533961537549515,-0.25702434420067855,-0.21500535350538413,-0.4830790815016052,-0.33243215467598103,-0.15294048613266173,-0.29236272663059465,-0.28572435636321947,
1999-02-05,-0.11372788271425577,-0.2697645985553369,-0.1732823899310288,-0.10680141821718318,-0.18743155440286272,-0.24438412857533295,-0.3252173850319162,,-0.2905951300189229,-0.310950105329459,-0.3735270674708646,-0.20250568192143523,-0.1431301672388707,-0.25573969731171947,-0.21894948798068556,-0.4819007447692236,-0.3246828115680824,-0.15203388860198722,-0.29336565753022276,-0.2865359392922185,
1999-02-08,-0.11178929855921235,-0.2735365175136499,-0.17313799276662808,-0.10846108558711154,-0.1862054130451686,-0.24496979155698093,-0.32482657073273086,,-0.29103694323936374,-0.31079584514203434,-0.3801777724455919,-0.20207359454990861,-0.14541148581355384,-0.25419812104496853,-0.2091929448049399,-0.4799519570964387,-0.32902244370850564,-0.15203388860198722,-0.293188669724406,-0.2884296327932162,
1999-02-09,-0.12404631217895874,-0.27633053155684467,-0.17437980838047398,-0.11070470999460727,-0.1881468035281843,-0.2445793495692156,-0.32482657073273086,,-0.2972223283255357,-0.31079584514203434,-0.3796457160476137,-0.2097071381135452,-0.14997415824959123,-0.25471197980055216,-0.2245543106561139,-0.4812662557594797,-0.3377017079893521,-0.14931414269767443,-0.29436858842985086,-0.29384018565320974,
1999-02-10,-0.12075912890669974,-0.2760511301525252,-0.17403325518591234,-0.11133476890356155,-0.18773808974228626,-0.2461411175202769,-0.3267806422286575,,-0.29678051510509484,-0.3094692052705086,-0.3708667854809737,-0.2027937401691196,-0.1448411473482153,-0.2612636789342435,-0.21957224605573314,-0.4823086305612019,-0.3355318919191405,-0.14614109024673924,-0.29513553558838995,-0.2970865173692058,
1999-02-11,-0.10723339023406048,-0.27269831330069144,-0.17374446085711098,-0.10827667810156394,-0.18651194838459215,-0.2461411175202769,-0.3263898279294722,,-0.284409744932751,-0.3094692052705086,-0.3596936011234318,-0.19285573062400788,-0.1345751961188056,-0.247903351289069,-0.2133446653052572,-0.4811302938288203,-0.32995236488145346,-0.14750096319889563,-0.2934836494007672,-0.2914054368662127,
1999-02-12,-0.11784017860894547,-0.2715807076834135,-0.17443756724623424,-0.1095982650813217,-0.1861032345986941,-0.24750766447745554,-0.32756227082702816,,-0.2897115035780412,-0.30940750133676836,-0.36155579851635544,-0.19948107032074905,-0.13229384225745136,-0.2553543032450317,-0.22579982680620908,-0.4819913860563299,-0.3380116817136681,-0.1425147468117519,-0.2951060376207538,-0.2973570450122055,
1999-02-16,-0.11263217300747211,-0.2736762182158096,-0.1750440353367171,-0.11104279038477785,-0.18651194838459215,-0.24750766447745554,-0.3283438994253988,,-0.27910798628746075,-0.30977772635150597,-0.3620878549143336,-0.1909833520140593,-0.13571583776281163,-0.25381272697828083,-0.21791155785560623,-0.48167414155145793,-0.3411114189568275,-0.13979498534486887,-0.29513553558838995,-0.29870968322720387,
1999-02-17,-0.12054620360438317,-0.27451442242876806,-0.1761992126519226,-0.11230290820268642,-0.18773808974228626,-0.24809332745910354,-0.3291255280237695,,-0.28131705238966503,-0.3107341412082942,-0.3650141651032136,-0.19184752675711247,-0.1374268531588273,-0.24995878631140356,-0.21832672990563795,-0.483351005362924,-0.3463809722701986,-0.140248276328921,-0.29649244209965153,-0.301144432014201,
1999-02-18,-0.11466833890075927,-0.2739556196201291,-0.1750440353367171,-0.1132864147922736,-0.18957730177882742,-0.24731244348357287,-0.33029797092132546,,-0.2808752391692242,-0.31088840139571877,-0.3586294883274754,-0.18666247829879332,-0.14084884866418756,-0.2527850094671136,-0.21708121375554276,-0.4841894372686571,-0.33832165543798404,-0.13662194845650394,-0.29613846648801806,-0.2984391555842042,
1999-02-19,-0.11380775677857849,-0.2729777147050109,-0.17501515590383698,-0.11024369128073828,-0.18743155440286272,-0.2477028854713382,-0.3287347137245842,,-0.27734073340569737,-0.31082669746197855,-0.36607827789917,-0.1917034976332703,-0.14427080888287672,-0.24841721004465267,-0.21459018145535239,-0.4834869672935835,-0.34359120875135507,-0.13299560502151664,-0.29478155997675654,-0.3006033767282016,
1999-02-22,-0.09920401607307659,-0.2690660950445382,-0.17435092894759385,-0.10910651178652811,-0.18896423109998037,-0.24789810646522087,-0.3279530851262135,,-0.27380622764217055,-0.31011709904629936,-0.3562352345365736,-0.1908393228902171,-0.1374268531588273,-0.2401954699553145,-0.1963226112539563,-0.4787736203640571,-0.3470009197188305,-0.13118242552273784,-0.29336565753022276,-0.2954633515112078,
1999-02-23,-0.09962986667770972,-0.27060280276829535,-0.17435092894759385,-0.10697045841226847,-0.1881468035281843,-0.24848376944686887,-0.32756227082702816,,-0.27734073340569737,-0.3098702826051904,-0.36102374211837723,-0.18565427443189791,-0.1374268531588273,-0.24070932871089815,-0.21085363300506685,-0.4771420771961441,-0.34886076206472616,-0.1289159706024772,-0.2910058201193331,-0.29289333890271085,
1999-02-24,-0.10751286823132797,-0.2742350210244486,-0.1744664466791144,-0.10801543416370485,-0.18661412683106665,-0.24887421143463417,-0.32717145652784285,,-0.2808752391692242,-0.30940750133676836,-0.36474813690422453,-0.1879587404133731,-0.13571583776281163,-0.23338684144383134,-0.2233087945060187,-0.47777656620588804,-0.3491707357890421,-0.125742918151542,-0.29135979573096654,-0.3006033767282016,
1999-02-25,-0.11123478302113463,-0.27633053155684467,-0.17466860270927534,-0.10455779380968745,-0.1882489819746588,-0.24906943242851684,-0.32756227082702816,,-0.28264249205098757,-0.3091606848956594,-0.36820650349108275,-0.19285573062400788,-0.14084884866418756,-0.23171680048818452,-0.2249694827061456,-0.47777656620588804,-0.3451410773729348,-0.12846267961842506,-0.2920087510189612,-0.30357918080119806,
1999-02-26,-0.11420257833991879,-0.2789848448978797,-0.1759681771888815,-0.10378942928657248,-0.18978165867177643,-0.2500455373979302,-0.32717145652784285,,-0.2879442506962778,-0.3097160224177658,-0.3698026726850173,-0.19472810923395648,-0.1345751961188056,-0.22966136546584998,-0.2204025901557966,-0.47759528363167547,-0.34669094599451455,-0.1320890074908421,-0.2905338526371552,-0.2995212661562029,
1999-03-01,-0.11516518265680059,-0.28010245051515764,-0.17599705662176163,-0.1025907806305131,-0.18855551731408232,-0.2492646534223995,-0.32756227082702816,,-0.28838606391671867,-0.3106107326346656,-0.37139884187895184,-0.18536621618421353,-0.13799715633749474,-0.23261605331045587,-0.20836260070487647,-0.47804849006720684,-0.34607099854588264,-0.1320890074908421,-0.28958991767279935,-0.2943812409392091,
1999-03-02,-0.11989410632806169,-0.278286341387081,-0.1757949005916007,-0.10546446394696313,-0.18875987420703136,-0.24945987441628217,-0.32756227082702816,,-0.2777825466261382,-0.3106107326346656,-0.36528019330220274,-0.1901191772710061,-0.14370050570420928,-0.23492841771058223,-0.21998741810576486,-0.4770514359090378,-0.3420413401297754,-0.12302315668465895,-0.28876397457898795,-0.2903233262942139,
1999-03-03,-0.11891818064180809,-0.27730843647196285,-0.17599705662176163,-0.10492660878078264,-0.1881468035281843,-0.24887421143463417,-0.3287347137245842,,-0.27822435984657906,-0.3107649928220902,-0.3618218267153445,-0.18709456567031993,-0.14084884866418756,-0.23685538804402087,-0.20836260070487647,-0.4775046423445692,-0.3308822860544013,-0.125742918151542,-0.28888196644953246,-0.29059385393721365,
1999-03-04,-0.11051613304986221,-0.2764702322590044,-0.17348454596118973,-0.10575644246574681,-0.1893729448858784,-0.2486789904407515,-0.3279530851262135,,-0.26673721611511697,-0.3114437389178252,-0.3463921911739771,-0.17989310947820997,-0.1345751961188056,-0.23492841771058223,-0.2087777727549082,-0.47655290882995327,-0.3079442304550213,-0.1307291345386857,-0.28705309245609295,-0.2862654116492188,
1999-03-05,-0.09772680617432442,-0.2721395104920525,-0.1732246310652685,-0.10541836207557623,-0.18875987420703136,-0.2486789904407515,-0.32717145652784285,,-0.25966820458806333,-0.31119692247671615,-0.3370812042093589,-0.17110733292383581,-0.12887184675209107,-0.22876211264357862,-0.22372396655605042,-0.4750120069491466,-0.3147636523899721,-0.12846267961842506,-0.28498823472156454,-0.28085485878922534,
1999-03-08,-0.09450617559701634,-0.27269831330069144,-0.1723582480788644,-0.10524932188049092,-0.1881468035281843,-0.2482885484529862,-0.3283438994253988,,-0.26408633679247184,-0.31139746079098296,-0.3392094298012716,-0.1718274785430468,-0.12316853267204768,-0.22978983015474588,-0.22206327835592352,-0.47415091472163695,-0.31104396769818077,-0.1243830451993856,-0.2829823729223083,-0.2876180498642172,
1999-03-09,-0.09578822201928101,-0.27060280276829535,-0.17261816297478563,-0.10334377786316579,-0.18957730177882742,-0.24848376944686887,-0.3291255280237695,,-0.26673721611511697,-0.31122777409051217,-0.3370812042093589,-0.17125136204767802,-0.1391378332681719,-0.23325837675493544,-0.22953637525649465,-0.4727006541279365,-0.3132137837683924,-0.12075670176439829,-0.28398530382193643,-0.28707699457821784,
1999-03-10,-0.09268293500604574,-0.2645956725754265,-0.17238712751174454,-0.10157653946000134,-0.18681848372401566,-0.2486789904407515,-0.32990715662214015,,-0.25436644594277313,-0.31027135993987215,-0.33734723240834796,-0.1709633037999936,-0.14084884866418756,-0.23171680048818452,-0.2332729237067802,-0.4727912954150428,-0.29740512382827916,-0.12664950011964626,-0.2825104054401304,-0.2865359392922185,
1999-03-11,-0.08787413727046192,-0.2654338767883849,-0.172271609780224,-0.10212976191664412,-0.18804462508170977,-0.24906943242851684,-0.33029797092132546,,-0.2525991930610097,-0.3105798803147214,-0.33309078122452246,-0.17125136204767802,-0.1391378332681719,-0.23068908297701726,-0.23783981625712922,-0.4722474476924051,-0.30484449321186186,-0.1293692615865293,-0.2826283973106749,-0.2765264165012305,
1999-03-12,-0.08924493866996383,-0.26487507397974597,-0.17253152467614521,-0.1025139441782016,-0.18784026818876076,-0.24906943242851684,-0.32990715662214015,,-0.25745913848585905,-0.31101180996934735,-0.33734723240834796,-0.17571626488678618,-0.12659052817740796,-0.23698385273291678,-0.2361791280570023,-0.47451347987006204,-0.3076342567307054,-0.1243830451993856,-0.28374932008084747,-0.2786906376452279,
1999-03-15,-0.08362434968132111,-0.26641178170350316,-0.172271609780224,-0.10113088803659465,-0.1873293759563882,-0.24848376944686887,-0.3287347137245842,,-0.25436644594277313,-0.31101180996934735,-0.34133765539318434,-0.16981107080925603,-0.12830154357342363,-0.23184526517708043,-0.22206327835592352,-0.4710237903164704,-0.3054644406604937,-0.10307827557351384,-0.2831593607281251,-0.2721979742132357,
1999-03-16,-0.08401473078620415,-0.26892639434237847,-0.17137634736093976,-0.10239100585450321,-0.18804462508170977,-0.24789810646522087,-0.3287347137245842,,-0.2561336988245365,-0.31101180996934735,-0.34852041676588985,-0.1732677697814688,-0.13571583776281163,-0.23068908297701726,-0.23161223550665327,-0.47188488254398003,-0.3104240202495489,-0.10987767145943635,-0.28310036479285283,-0.26692268517474205,
1999-03-17,-0.08781207918387628,-0.27381591891796936,-0.17186729771990208,-0.1030825339253067,-0.18794244663523527,-0.24438412857533295,-0.3291255280237695,,-0.2525991930610097,-0.31119692247671615,-0.3514467269547699,-0.17110733292383581,-0.14084884866418756,-0.2344145589549986,-0.23576395600697056,-0.4724287302666177,-0.29120564934196025,-0.11577046981468432,-0.2832183566633973,-0.271115863641237,
1999-03-18,-0.07950317287371689,-0.2799627498129979,-0.1715785033911007,-0.10125382636029305,-0.18875987420703136,-0.2451650125508636,-0.32951634232295485,,-0.25039012695880547,-0.31178311161261857,-0.3511806987557808,-0.16966704168541383,-0.13229384225745136,-0.22375198977663818,-0.22413913860608217,-0.4710237903164704,-0.2943053865851197,-0.10806450752322781,-0.28327735259866954,-0.2667874213532422,
1999-03-19,-0.08715992775564678,-0.2847125736864291,-0.1696147019552514,-0.10208366004525722,-0.18784026818876076,-0.24711722248969023,-0.33029797092132546,,-0.2561336988245365,-0.31298634291051575,-0.3538409807456717,-0.17715655612520817,-0.13571583776281163,-0.2281197891990991,-0.23202740755668502,-0.46921096457434486,-0.3045345194875459,-0.11486388784658005,-0.2875250599382709,-0.27382114007123376,
1999-03-22,-0.08817137709355848,-0.282617063154033,-0.1703944466430151,-0.1028366572779099,-0.1893729448858784,-0.24750766447745554,-0.32990715662214015,,-0.2561336988245365,-0.31335656792525335,-0.3434658809850971,-0.17470806101989078,-0.14198949030819358,-0.22773439513241137,-0.2332729237067802,-0.46699025304024105,-0.2958552552066994,-0.12347644766871108,-0.2843982753688421,-0.27706747178722985,
1999-03-23,-0.1036401403776984,-0.2844331722821096,-0.17114531189789867,-0.10594084995129441,-0.19059908624357252,-0.24848376944686887,-0.3314704138188815,,-0.25790095170629995,-0.31406616634093254,-0.35064864235780263,-0.1760043231344706,-0.15282581528961295,-0.23312991206603953,-0.23285775165674846,-0.47097846967291723,-0.3054644406604937,-0.12800937307180266,-0.2864041371680983,-0.28599488400621914,
1999-03-24,-0.10077886186198054,-0.2849919750907486,-0.1696147019552514,-0.10488050690939574,-0.18875987420703136,-0.2482885484529862,-0.3306887852205108,,-0.2583427649267408,-0.31338742024519756,-0.3479883603679117,-0.17701252700136597,-0.15282581528961295,-0.23312991206603953,-0.23410326780684365,-0.4671715356144536,-0.309804072800917,-0.11531717883063218,-0.2855781940742869,-0.28788857750721686,
1999-03-25,-0.09128554501970827,-0.2861095807080265,-0.16869056010308703,-0.10090037867966016,-0.19080344313652153,-0.24789810646522087,-0.3306887852205108,,-0.2570173252654182,-0.3129246389767755,-0.33468695041845703,-0.17110733292383581,-0.15111479989359725,-0.23030368891032954,-0.2303667193565581,-0.4591497817055481,-0.29864501872554294,-0.11577046981468432,-0.28546020220374246,-0.2873475222212175,
1999-03-26,-0.09447509240181551,-0.28736688702746416,-0.16825736860988497,-0.10110015345567006,-0.18906640954645487,-0.24887421143463417,-0.3306887852205108,,-0.25657551204497736,-0.3130634733573021,-0.3370812042093589,-0.1700991290569404,-0.1551071338642961,-0.23081754766591317,-0.2374246442070975,-0.44963244655938905,-0.29244554423922403,-0.125742918151542,-0.28687610465027624,-0.2876180498642172,
1999-03-29,-0.08233342234614192,-0.2851316757929083,-0.16730434732484045,-0.09850308136754142,-0.18467273634805098,-0.24887421143463417,-0.3310795995196961,,-0.25304100628145054,-0.31261611789577815,-0.3304304992346316,-0.16822675044699184,-0.15396645693361896,-0.22760593044351543,-0.22123293425586005,-0.44718513180751956,-0.2803565689909021,-0.13299560502151664,-0.28498823472156454,-0.2832896075762224,
1999-03-30,-0.08651227093578255,-0.2875065877296239,-0.16857504237156648,-0.09479956436612724,-0.18661412683106665,-0.24945987441628217,-0.3310795995196961,,-0.260551831028945,-0.31329486399151313,-0.33309078122452246,-0.1724035950384156,-0.1562478107949732,-0.22503663666559726,-0.21625086965547932,-0.445689550570266,-0.2803565689909021,-0.12302315668465895,-0.2871120883913652,-0.28599488400621914,
1999-03-31,-0.09289141985190504,-0.286388982112346,-0.16834400690852538,-0.09295548951065129,-0.18927076643940388,-0.24965509541016484,-0.3306887852205108,,-0.2601100178085042,-0.31347997649888193,-0.3394754580002607,-0.16880286694236063,-0.1716467552824233,-0.2342860942661027,-0.21625086965547932,-0.44034171463099564,-0.2890358332717486,-0.13118242552273784,-0.2874660640029987,-0.2841011905052214,
1999-04-01,-0.08963087931838962,-0.2819185596432343,-0.1685172835058062,-0.09324746802943498,-0.19458404565607837,-0.24945987441628217,-0.3306887852205108,,-0.26231908391070846,-0.31403531402098833,-0.33521900681643524,-0.1725476241622578,-0.16822475977706303,-0.22786285982130727,-0.21666604170551104,-0.4311869446332617,-0.2998849136228067,-0.1307291345386857,-0.2845162672393866,-0.2945165047607089,
1999-04-05,-0.07747588789334425,-0.28135975683459535,-0.16886383670036784,-0.0894363799947847,-0.19346008274485876,-0.24965509541016484,-0.3310795995196961,,-0.2645281500129127,-0.3139736100872481,-0.328834330040697,-0.1718274785430468,-0.16822475977706303,-0.22580742479897273,-0.21625086965547932,-0.4225760223581654,-0.298025071276911,-0.12619620913559412,-0.28227442169904143,-0.29275807508121104,
1999-04-06,-0.0789087473794318,-0.2837346687713109,-0.168892716133248,-0.09032768284159806,-0.19693414992499209,-0.24985031640404748,-0.3306887852205108,,-0.26938809543776204,-0.31452894725628044,-0.3320266684285661,-0.16664243008472765,-0.1762094100751251,-0.2210542313098241,-0.21583569760544757,-0.4247060926051629,-0.3005048610714386,-0.1302758435546336,-0.28239241356958594,-0.2923522836167115,
1999-04-07,-0.07491623550527218,-0.2851316757929083,-0.1696147019552514,-0.09206418666383792,-0.2055171394288509,-0.2500455373979302,-0.3314704138188815,,-0.26099364424938587,-0.3153311015725699,-0.33309078122452246,-0.17038718730462482,-0.15567747232963464,-0.21424560279834093,-0.2187419019556697,-0.43009924918798637,-0.31228386259544455,-0.12302315668465895,-0.281920446087408,-0.29005279865121425,
1999-04-08,-0.06733491423120774,-0.2842934715799499,-0.1697013402538918,-0.09128045485026064,-0.20715199457244302,-0.2502407583918128,-0.3318612281180668,,-0.2658535896742352,-0.3148374683372778,-0.3253759634538388,-0.1739879154006798,-0.1448411473482153,-0.21039166213146368,-0.20836260070487647,-0.42293858750659047,-0.30825420417933724,-0.11486388784658005,-0.2802685598997853,-0.2873475222212175,
1999-04-09,-0.06539633007616434,-0.2854110771972278,-0.1685172835058062,-0.09032768284159806,-0.20837813593013713,-0.2486789904407515,-0.32990715662214015,,-0.2733644144217297,-0.3152693972857556,-0.3325587248265443,-0.1726916532861,-0.14084884866418756,-0.21296095590938185,-0.20628674045471782,-0.4249780164664817,-0.298335045001227,-0.10851779850727995,-0.2793246249354294,-0.291946492152212,
1999-04-12,-0.06083598129455519,-0.285830179303707,-0.1685172835058062,-0.08994350058004058,-0.2080716005907136,-0.24965509541016484,-0.3310795995196961,,-0.275573480523934,-0.3152385453188855,-0.32298170966293693,-0.1728356824099422,-0.13229384225745136,-0.20820776242023323,-0.19798329945408324,-0.4138744587959628,-0.30081483479575455,-0.12211657471655468,-0.2792066330648849,-0.29384018565320974,
1999-04-13,-0.06474423279984286,-0.28163915823891483,-0.16834400690852538,-0.09143412775488363,-0.21205656000321946,-0.2492646534223995,-0.3314704138188815,,-0.27468985408305224,-0.3150225808446466,-0.32697213264777336,-0.1751401483914174,-0.1385674948028333,-0.20974933868698414,-0.2087777727549082,-0.40743892741141713,-0.2992649661741748,-0.12211657471655468,-0.2800325761586963,-0.29181122833071216,
