Date,^GSPC,ABT,FNMA,PG,KMB,KR,NUE,PM,PBI,WBA,WFC
2001-04-30,0.003362137373216889,-0.00389691399142289,0.007767854320227308,-0.09810001328691931,-0.076417556441012,-0.059091429384893646,0.04792100289348378,,0.02675712712398015,-0.03487399558958626,-0.021441929880938515
2001-05-31,0.06768291473464672,0.08595538925419288,0.004905082427877128,0.09931116615024838,-0.06588239467273227,0.07407563837254161,0.11967993800541255,,0.10231080962630967,0.011071872308623831,-0.014811235256965705
2001-06-30,-0.024920458637616272,0.02159761437305674,0.06270018033717495,-0.02210574946133481,-0.018564346368240003,0.029208531315343622,-7.868542134592538e-05,,0.01555325503131777,-0.03564588462238327,-0.017433766728323086
2001-07-31,-0.027658558283174428,-0.015766181638499743,0.005414060192721282,0.07032155490891512,-0.02179207641719294,-0.0008934571372100075,-0.04340138006124383,,0.03506591548849669,-0.16727093213476907,0.0073309240885592875
2001-08-31,-0.021541453657408227,0.03362012671196779,-0.024314269562243918,0.0761263667504124,0.08244735033409767,0.04620071887986876,-0.008290299515427701,,0.019285623339215574,0.08288908730444211,0.010273427375240729
2001-09-30,-0.11358463066412605,-0.04674864015796243,-0.05930725007839288,-0.004633731396852969,-0.011726052578530877,-0.030677088244219775,-0.16492251312431672,,-0.0388202740699668,-0.06247215884113744,-0.05255453080050021
2001-10-31,0.030581178102692785,0.06541694232182893,0.04399090429942776,-0.011843445258210128,-0.05550742540066278,-0.02940500901996923,0.010549885227579825,,-0.08812863236751645,0.026207976762989027,-0.06527188198945044
2001-11-30,0.049315777020273455,0.012156589846987753,0.012349866943657029,0.07510366266897273,-0.015212463240367624,-0.00017650603954555422,0.11789763451477664,,0.0560113860565532,-0.030990780902005688,0.023854438475764628
2001-12-31,0.01349641831598225,0.029381740073425533,-0.039175872067365725,0.01734862271263049,0.031224644093555298,-0.11644335430639974,0.12113350539864975,,-0.004401172723515034,-0.01596048679898099,0.024607835346008633
2002-01-31,-0.004124607424093596,0.022009441642502514,0.020475722115604666,-0.002487654659976468,0.0007778619128442354,-0.05486190312772743,0.03447716801219425,,0.00740300674287897,0.07908549704482337,0.04068575874954683
2002-02-28,-0.034676741706780034,0.003346486236048829,-0.024132034067217534,0.06597332308653714,0.04003560434135811,0.019207544739484383,0.07842373075114595,,0.02179113317650061,0.07227975289119803,0.024000507265789617
2002-03-31,0.048263435673858046,-0.042307055820543615,0.02047431298654434,0.040371216177568225,0.044894053140006385,0.06515439843476534,0.04097592032362418,,0.05316179502929086,0.041551034101878104,0.06978760448176313
2002-04-30,-0.036190664465647004,-0.009280098816181859,0.014291531829550008,0.03157195983329819,0.01769538021495265,0.0031186566319696407,0.03653854952335478,,0.009705623723069046,-0.01400113787728563,0.011446517118645971
2002-05-31,-0.029466046838447002,-0.07727630319296042,-0.017415508653882528,0.015665457987728004,0.011001591164877977,0.010714931645683379,-0.002162654202965242,,-0.028035489910176015,-0.024200875016367585,0.04151681240777183
2002-06-30,-0.060429212109991304,-0.1950335316532973,-0.03524440710653032,-0.0013600207780417595,-0.02406997131433508,-0.09835558667242894,0.07393734542109898,,-0.0143838650068554,-0.0061680176585675595,-0.030111443783113256
2002-07-31,-0.10893226836981706,-0.1081785931754391,-0.06875290081652641,-0.07261314520736628,-0.08637641378840943,-0.04634974005132941,-0.10588717101671175,,-0.07401045625499425,-0.07590723197459437,-0.04829545578105776
2002-08-31,0.009923595184535117,0.12745410208829688,0.04881771702633131,0.06281791284758076,0.018544198407634882,0.006981915952086526,-0.13401508504920467,,-0.025704549910140373,0.016858532871504295,0.0654121556365701
2002-09-30,-0.04902762231214364,-0.01121043705844016,-0.07725905548092415,0.003909356393510421,-0.0170091047448806,-0.16074112444552313,-0.09189878527705142,,-0.10078239667764444,-0.046430255913868956,-0.03706611434332807
2002-10-31,-0.015188425234076708,0.06528817075373006,-0.033168984484277964,-0.007612246619058904,-0.07269493124407767,-0.1403984943398292,-0.12175034757830094,,-0.025978762205723593,-0.010069973345048,-0.015841937526307914
2002-11-30,0.0647012303975043,0.044137405124777596,-0.027674200265232374,-0.034501416980539434,-0.06630437965774749,0.048559557855183844,0.1213264301629775,,0.0430845950499128,-0.07607946086363515,-0.02181026980200018
2002-12-31,-0.01181240979853948,-0.08832406438365481,0.008022971697030146,-0.00012590548593993667,-0.059920895646048855,0.02871658719490866,-0.03944583527349432,,-0.005929498715697368,-0.057560973004000204,-0.019059773636647015
2003-01-31,-0.003717152599578055,-0.03459762004094746,0.029691895328920692,-0.008864166093918047,-0.02910550121005895,0.04367371401812359,-0.053064042399775246,,-0.005723997062953123,0.07107221016635923,0.023911921081355203
2003-02-28,-0.06498647843392491,-0.07312372198468997,-0.053093901907934726,-0.02327662706092115,-0.014984408587022324,-0.12275190976496231,-0.03654177384769641,,-0.04536864546203834,-0.09386290256074226,-0.03555742316349475
2003-03-31,0.010747696165614773,0.02258428702148496,0.002438074913843069,0.01077244212424433,-0.015179843853803887,-0.04361535313540588,-0.014807705414740746,,-0.014333161885908052,0.04011667440158462,-0.004571100254027072
2003-04-30,0.051267646754156404,0.08259068068700359,0.1009395200550176,0.05959706832652434,0.0644958999353229,0.042211840594383876,0.013845120151722234,,0.07301006057663262,0.04913347105339594,0.03353510718300279
2003-05-31,0.05161327242416247,0.07168326380981704,0.03147534786242723,0.0012569584286328261,0.05914015169211684,0.07765197129567203,0.09835677224969652,,0.061634644163953256,0.025325208592966275,0.012861856473731725
2003-06-30,0.05559236272948698,0.0560139317973396,-0.030488679002387387,0.012914031461522146,0.043523768858611867,0.08046851573348301,0.12704293005274292,,0.0684791364279933,0.0009309493850266914,0.061571986692201985
2003-07-31,0.0046009036908329914,-0.06518449569237439,-0.04252880165713746,-0.02346094094203821,-0.0325602981012707,0.04248995216385598,-0.013314932490626208,,-0.010893234406538332,-0.04889115727648008,0.012469109217268626
2003-08-31,-0.003031613517125775,-0.06532099754375564,-0.0692539198884784,-0.010563863484252534,-0.030106198246422133,0.06968516658971358,0.025860229059130546,,0.01527759538610085,0.018424767358131033,-0.027648721393112252
2003-09-30,0.030226403300498195,0.08754522242384821,0.0950613199746091,0.04223721681458659,0.031305977939381835,0.03148299076626082,-0.04007233118826781,,0.019737331601155317,0.03484536386145054,0.018197408257293324
2003-10-31,0.018924514290550754,-0.013600552979520453,0.054503417940451326,0.04480109473127847,0.017300457592411167,-0.01953702004482183,0.0450775333053377,,0.04726595093159647,0.04171755644875974,0.07295373506585934
2003-11-30,0.010748274545368641,0.023883921930247354,-0.03713769143754053,0.0064399653187559025,0.03005211810356112,-0.007750205416576339,0.07987288846676499,,-0.014647306811933603,0.08467526120184976,0.03302202960081013
2003-12-31,0.029276126843982286,0.06273078930458298,0.020966239053846536,0.013898747962073799,0.07371053633854419,-0.01619833524683545,0.0006911674914096277,,-0.02537735232363114,0.008317475955617493,0.019138904836536685
2004-01-31,0.048010229983150854,-0.031539359798459565,0.051522834473472834,0.016683262336848692,0.009670924289996607,0.04634077058721009,0.014909132409472337,,0.026338563958993255,-0.04320304573888745,-0.0022499728749052483
2004-02-29,0.00957055804839535,-0.012152315252686785,0.03828634104019368,0.03207594296353555,0.05968134529950753,0.0207498890368909,0.08876816348675298,,0.009321587607028281,0.0048046949700424335,-0.00023249167763905731
2004-03-31,-0.01694841573087824,-0.05729132624498434,-0.02753647295071915,0.010278264859697295,0.018437363792848327,-0.08818123232944108,0.006271359356932571,,0.028027375192736903,-0.02785928897364842,0.004234183465818164
2004-04-30,0.008096533615934431,0.04200948380411673,-0.04751791572688402,0.019944785625709338,0.030424361210186213,-0.012726523826296465,0.05089504323705496,,0.03444446539254775,-0.017744458477783387,-0.021834025851138028
2004-05-31,-0.02673872146193801,0.017248097947791363,-0.04886756106787016,0.009098901493732381,0.0028371485348155367,-0.02215852832115972,-0.040376506016924885,,0.0064855810993760254,0.031505918787404275,0.014335202797789215
2004-06-30,0.027181862766726184,0.022036545627104998,0.018462442323617045,0.031326388788658566,0.017218360849470926,0.035263313759915205,0.1523881988596898,,0.010858762036073166,0.028075971794171428,0.02027844933517975
2004-07-31,-0.02375663581142018,-0.058106423385177575,0.01778778984712126,-0.017227940371199013,-0.006622525529384138,-0.032901047518401616,0.09977423863458124,,-0.030891942708070164,0.035673796117691836,-0.01668802601893693
2004-08-31,-0.015292956150514181,0.014374771021104182,0.01838115787496042,0.009378002084208026,-0.009897543487014882,-0.05322123249790378,0.047110627772494196,,-0.006395354338328163,-0.002651709987839479,0.006235897093896936
2004-09-30,0.02637550606585548,0.058550416652278336,0.00841912786624488,0.016000486044347673,0.02400825809339424,0.01417164364611323,0.07118538978597067,,0.030458721619701423,0.013200000354870012,0.02401150382627315
2004-10-31,0.0003685339887580241,-0.021471978654818646,-0.06764261492403223,-0.039461260207377946,-0.052869741258630754,-0.06138356059760208,0.019112536679447567,,0.0015534236347662933,-0.025062217330425463,0.00964544817397961
2004-11-30,0.04549769765798839,0.04844679199774449,0.017546791310155685,0.005410290352655833,-0.0036307638210575366,0.06256683688738196,0.12191240082014776,,0.0038612566162590234,0.06433229298090137,0.03503674766359954
2004-12-31,0.025896953051079086,0.036126071418571604,0.017390059570195016,0.037910796898354304,0.034998696013310404,0.05116143642660487,0.05047576874881221,,0.03115331063841964,0.011779289991722397,0.01187545077929153
2005-01-31,-0.014844402515471256,0.02369033550203481,-0.038355282884986464,-0.0005807889695012003,-0.004206525945160577,-0.0023173408986126853,-0.015465749150273433,,-0.018953410475260335,0.0794476793775265,-0.02103713547947117
2005-02-28,0.01542130099550243,-0.006315515772051694,-0.09308648418484211,-0.04745702640926386,0.0319561535578865,0.038029906840707506,0.13325653363983192,,0.03996506292727853,0.027711428901252777,-0.010612862741984364
2005-03-31,-0.0039421563926295144,-0.006778098023583312,-0.08223992248779499,0.0021924695548880546,-0.014591922929753864,-0.06824876926136914,0.04314102741374892,,-0.016499375408558392,0.037889350813318234,-0.015347305757775764
2005-04-30,-0.025500186562062988,0.051106063802368595,-0.04371668464953593,0.023223648964737054,-0.015037627072741921,-0.03716763163744485,-0.11685908407832868,,-0.025957796142759282,-0.028582102245354846,-0.0021602693906547232
2005-05-31,0.011892627497674058,0.020908039652575816,0.04179164592006335,0.022753206834742246,-0.014998676866554539,0.0492891488190943,-0.037204048400604206,,0.017120853364757327,0.03570292394777663,0.016911960937392445
2005-06-30,0.020349610710871602,0.0005713671828821987,0.046714045167358886,-0.019425949754446115,0.012978549147763863,0.0810368601778253,-0.013515501921928852,,-0.03806970495565987,0.020517834612051367,0.014737273205535972
2005-07-31,0.01662198259027492,-0.030827929145583965,-0.0054067243172128965,-0.0014830361828339633,-0.025328161538127558,0.094135497488824,0.011950533695160637,,0.0035749672934466403,0.023218015997733987,0.005507327696025355
2005-08-31,0.001663342535632717,-0.028955264985486284,-0.10752197825935916,0.004163932257220004,-0.001607485580905954,0.008832151488524342,0.0911835454466341,,0.005740082539678726,0.008234818415448375,-0.02370949287629176
2005-09-30,0.0013434727397045876,-0.046775864515249066,-0.09615787158573486,0.0352130984045218,-0.021853500575360174,0.029361108136444214,0.04383440498629332,,-0.022853240156978205,-0.06658385743484163,-0.01659316625160867
2005-10-31,-0.02769400185123916,-0.024767249431356997,-0.055644633119080744,-0.008027932670751081,-0.060829676221004214,-0.018792509297298365,-0.03940903477895774,,-0.029830021100941906,0.004476527086008986,-0.004822996056382922
2005-11-30,0.03809197975187262,-0.04206770674438787,0.07340331443492554,0.009044996989708398,0.01688993991309129,-0.02284384023235886,0.1347774074924717,,-0.010649878940971025,0.05164248687177775,0.049336048895098905
2005-12-31,0.019964420129041205,-0.03997028439591499,-0.0009948132093926532,0.027599459278276672,0.013833031041328159,-0.009616097156021075,0.05129139809406502,,0.021378553393590627,-0.02044317417886299,0.021860950285217395
2006-01-31,0.013193056887756072,0.05054565408435696,0.132842727391423,0.010530524142732922,0.007652917947881033,-0.02422533194849097,0.09766208290260314,,0.038898146126387534,-0.04922286061288328,-0.0071697563160967315
2006-02-28,-0.0016244502158817564,0.04584178713922871,0.021687258795093367,0.0269499837431737,-0.027677393951209495,0.039866119180448356,0.12688109681730486,,-0.01807917419590832,0.026577250766927296,-0.0007782133978504469
2006-03-31,0.013386257056428263,0.013393478868148234,-0.028875114586930928,-0.013016333016617643,0.015504258857273578,0.046806220532758624,0.16087992994481604,,-0.017122458456444112,0.0012353699018847752,0.028721084169227362
2006-04-30,0.006516398980566551,-0.04485234391650017,-0.02445613913475686,-0.04076023823381447,-0.019897619663512556,-0.02620765178133322,0.14552758725073844,,0.015446967639960896,-0.04063601887527846,0.009510241280537013
2006-05-31,-0.009331874489728165,0.007290085553813386,-0.037209071203583854,-0.02647653637682046,0.04124062007496665,0.01075307341456222,0.0022670825899415714,,-0.015231853822060937,-0.043558629443133934,0.03351888659411806
2006-06-30,-0.028562060975188874,0.009035208804549777,-0.04540666818478767,-0.011209017016318712,0.008387694521159839,0.0077796341742575326,-0.08760099240767028,,-0.02427524908404788,0.051056985028379076,-0.002586365975661864
2006-07-31,0.005638767158426594,0.06732801404860922,0.0034257741134231523,0.027675765892567483,-0.0048140631068334105,0.10340650191021417,0.02841912903819943,,0.002159515500163911,0.0834389052690443,0.03356849013435559
2006-08-31,0.02135718767866579,0.06131624716193729,0.017750583801050546,0.06601777268332065,0.020091244773938532,0.0353467503985454,-0.02347754389449619,,0.0263218931550786,0.04228516005880101,0.016759899573622672
2006-09-30,0.02376836714123698,0.005984412533371453,0.08700009200998826,0.023513713160824956,0.052285947486033546,-0.0007130470670690947,-0.045601312892790236,,0.04806264014072714,-0.0026408499017259723,0.010836052499833437
2006-10-31,0.03463061611972118,-0.02323324700555851,0.08938475873740126,0.020219160037471484,0.02100931442827081,-0.028949300952755497,0.12536131351350566,,0.03999852596947595,-0.09814596882865967,0.021430282062267825
2006-11-30,0.018525679442908505,-0.00867291188707875,0.005137743867233979,0.009275809961857284,-0.001215962074434307,-0.022810369228306926,0.0694598978560741,,0.01926593166351309,-0.04090032666339205,-0.010284954914884792
2006-12-31,0.020009043591154185,0.023784313723831607,0.016992243039568145,0.007326750464444087,0.015610084796310986,0.06027713492459119,0.014683421865104629,,-0.011769107217223573,0.06256513379969286,-0.011458743022425222
2007-01-31,0.005465172027984799,0.07380618258882765,-0.033555754191390674,0.01432182271911775,0.026186904732147465,0.03563369482773515,-0.022652264652749166,,0.02668003176913425,0.026982759216920726,0.007001447552127393
2007-02-28,0.014488363518323721,0.025064526419618094,0.006493764533476609,-0.004269185761726524,0.0035428699068504876,0.07633308970759156,0.10264392202181183,,0.008325599180645682,-0.007465572476959226,-0.005463370852268223
2007-03-31,-0.02619259751689884,0.024448629434851155,-0.04992940739103402,-0.02878331417650659,-0.01923511461929872,0.03493687667205392,-0.01241949541699472,,-0.04304407748314665,0.004333737340100896,-0.035479324670102064
2007-04-30,0.04029184298547972,0.05633436293265781,0.02570034642253649,0.012014683921454328,0.040348117268506734,0.0952121162744144,0.05290383194473436,,0.02632743986383601,0.005705842101488168,0.023088586443400283
2007-05-31,0.03245080335799777,0.007924270386979959,0.11113257002894672,-0.011657037303832385,0.008370789437182502,0.002987630931304608,-0.00871948069186368,,0.00837284790041104,-0.022187616679461897,0.020967134075642324
2007-06-30,0.0022186649717403917,-0.05992925265478144,0.05844906858565979,-0.007883046848482622,-0.030789459457373103,0.006286066592495532,-0.04662968543818102,,-0.01795656185648864,-0.014779157835159373,-0.009726316773107091
2007-07-31,0.0041038507997028795,-0.024054228474134298,-0.03108308519976688,0.002725955925441337,-0.022428715098484986,-0.0538193678855432,-0.06159205886313479,,0.0041262866388029895,0.011753294945020087,-0.019793249868943485
2007-08-31,-0.04345866531268194,-0.007630995077791081,0.005219468151050677,0.03643225489952662,0.02178856223952308,-0.07498355285585057,-0.1258446309128436,,-0.036716704083784024,0.009008512210286979,0.012117542151371952
2007-09-30,0.029216878732432283,0.0065302041180943515,-0.0352698033933303,0.05242089814900264,0.006378523479082299,0.0544496969773447,0.10279148624436019,,0.0016567158490428113,0.012455671542037194,0.0194250728954537
2007-10-31,0.02841620525259203,0.012666184068252706,-0.0018522369532486538,0.04292720051273524,0.007581547903846353,0.05169232632488363,0.04191230299997151,,0.00044873392380773147,-0.14360272904538451,-0.02041927077340533
2007-11-30,-0.04953919681312713,0.024962416543213406,-0.32753929857461883,0.011543586911640702,-0.014888211676364782,-0.029420729751774344,-0.07838209323513823,,-0.16044499540060142,-0.007190208125930964,-0.10834473576059389
2007-12-31,0.010823029830308473,0.050327613096622814,-0.1270193987237559,0.02842026594411684,0.0050180629210136996,-0.03145596968401787,0.10071516283225579,,0.0015706281577976267,-0.04149237471834677,-0.014730813974860535
2008-01-31,-0.06791380279152048,0.0036732288219478715,-0.06353332469217088,-0.0679839445477971,-0.03713464677267708,-0.047794952041391725,-0.0917140680831443,,-0.055369208197427966,-0.0767406843739391,-0.06957698283603586
2008-02-29,-0.01732805554431882,-0.03381319898017965,-0.11668172552932377,-0.0361957015127401,-0.02130171383729962,-0.0001459609573309928,0.14526934166677852,,0.031186734002424554,0.049956355221959514,0.06134085478413076
2008-03-31,-0.02799489717901471,-0.05158857347853962,-0.145950767217773,0.02263540890634408,-0.014121237106072493,-0.024737100288304115,0.10807973369582546,,-0.04524691497314026,0.01717783236542081,-0.026354048470183522
2008-04-30,0.04064420489733722,-0.009206525020164835,0.10263169997590138,0.01487134636569487,-0.001874336537301735,0.0019224539259441453,0.04540689286400079,-0.00046212587515559456,0.010370436533148064,-0.008339870584851972,-0.004579629547984854
2008-05-31,0.023895848959020416,0.025487652653123583,-0.003054141534225785,-0.0420698843547298,-0.008912495492756745,0.08146810649834935,0.07253947034705677,0.035368471450247796,0.03567301196377071,-0.02055237396116749,-0.020728025047967558
2008-06-30,-0.044160400229441454,0.004212063556038093,-0.15015428167384526,-0.018280480936907817,-0.02513802080283234,0.009914327561799885,-0.01639285864871376,-0.027291491129005974,-0.03766070452866932,-0.014475910909827028,-0.12117584750999955
2008-07-31,-0.06257188330369112,0.043114733294809415,-0.4499468926501603,-0.010151500484632314,-0.0707654391614787,0.04065072700338623,-0.18786804314128358,0.03186056051853203,-0.09125734656442874,-0.0563711685332724,0.035801936226200315
2008-08-31,0.019204241778490783,0.03237788079682935,-0.40238038740019144,0.08477429148728777,0.06221341642384637,0.0015994714687201927,-0.16496028673432162,0.04719120514045638,0.05909019162580598,0.08834343463879923,0.12243611587753334
2008-09-30,-0.0502933275218177,-0.0011513296955592,-0.7263341135637023,0.014860425577360559,0.047313973083341176,-0.04802245782698067,-0.11762810191956441,-0.050227317319251785,0.015255106879172642,-0.06554869729456159,0.13871950321868765
2008-10-31,-0.20395835691668396,-0.055465823879954246,-0.5253535764788043,-0.09959220469993213,-0.06316319393458514,-0.042634645054120957,-0.24563152420242174,-0.16662083294480834,-0.26909877095090207,-0.2634982786905259,-0.043983715648793775
2008-11-30,-0.08852216082369524,-0.016694297884125797,-0.39218298851461786,0.0012854191445828,-0.04019017679975612,0.037766659233337,-0.04048940791715783,-0.06368291349695565,-0.05075633512524558,-0.040270827279490495,-0.1273393054225681
2008-12-31,-0.0062043696275756455,-0.03514732230930895,0.16917493590307076,-0.04596828030511302,-0.08171469303470913,-0.035425013038400954,0.2532484090251943,0.03290173781414363,-0.011330495316055234,0.05090090878410125,-4.498208137815318e-05
2009-01-31,-0.013658658328626005,-0.0033917051914458263,-0.04543760019134757,-0.032803405521340756,-0.014933837489860435,-0.05051705484511626,0.019918722444786763,-0.009184407844308407,0.023114793886066964,0.06585077314584908,-0.2453362570222366
2009-02-28,-0.06972024005728017,0.05040582312792652,-0.21542054214390127,-0.12698861240601045,-0.05356077652453883,-0.12415643236776641,-0.03924305992908417,-0.13603822654329456,-0.1060053558760633,-0.026764704233550374,-0.28314676033641173
2009-03-31,-0.059735369488364554,-0.13894227452760666,0.06006806506747897,-0.08623510534842893,-0.06987619445719406,-0.03512572811095083,-0.10299254518999912,0.0011029814572574015,-0.041969649406568554,-0.07022876937831657,-0.12721375006169888
2009-04-30,0.12022435729956138,-0.0723994430901127,0.3433113611826606,0.05786766374058083,0.06996866295665649,0.006138178018376461,0.14476670540279257,0.029557796225885502,0.15629434844434242,0.20357152473544304,0.3708412266870742
2009-05-31,0.06397038454051596,0.0077507188813812355,0.01478658086326079,0.0439086819094352,0.0436127753999449,0.04348766094832324,0.0037126710932349205,0.11653044599597528,-0.06678361641509667,0.052011659072580985,0.37032413879113846
2009-06-30,0.02627025241527292,0.043437284422934486,-0.17694292766159148,0.0039850797622953404,0.019046840653345276,0.0038291544081585638,0.10348838395092774,0.04449889664730855,-0.030378069480277325,0.002011745168152279,-0.026775193841814815
2009-07-31,0.01048073146817563,-0.010419132535330333,-0.1261324249059358,0.04535298611326444,0.05425080866129628,-0.02793078361322998,-0.06072220384270266,0.030782201899209882,0.008811573357370373,-0.02768386734824635,-0.004875134235311607
2009-08-31,0.07897168891346218,-0.010992110452662462,1.0818713923384853,-0.02191897514322072,0.07008281229380997,-0.00888507800538929,0.07510295073914675,0.04644131161037768,-0.006659833414284,0.058706661076626476,0.1305027862601822
2009-09-30,0.034492196839538414,0.04006320526284379,0.3659711003148731,0.051416714088669435,-0.014652741795441515,-0.007509060928974298,0.007390136120857704,0.020616554088271455,0.08308045302407185,0.09084462585016762,0.02235133532585909
2009-10-31,0.02212550312637962,0.08655984608419609,-0.1940764869046404,0.03027432128975538,0.032161866818431584,0.08256330813459156,-0.056747617293823605,0.0460077296075152,0.05527427270887886,0.12965614920927337,0.03863821119817623
2009-11-30,0.01911217735124482,0.04122393975514704,-0.21652749514366276,0.07134301000278964,0.07559710878988213,0.01113252133031617,-0.07337508163516804,-0.0028753045990926873,-0.029649538966954325,0.01005632769592335,-0.039645674544312226
2009-12-31,0.020503036029540844,0.02123726924833602,0.02544745204377641,0.0064030462014543765,0.005739495986844201,-0.09852789369940029,0.07690262540475956,-0.00694248602468861,-0.05857948892408671,-0.04116848582620136,-0.04997680278866368
2010-01-31,0.011891320259621585,0.01579312362974883,0.029518360382891906,-0.017216374773287302,-0.04364602645395799,0.004825333949484367,0.05328577955564828,-0.016079923453111267,-0.04844931814384468,-0.024990327769721987,0.06188804192248121
