Date,^GSPC,mean
1999-01-31,1.0,1.0
1999-02-28,0.9982441825043452,0.979614734492985
1999-03-31,1.0263371588668415,0.9839021755732995
1999-04-30,1.0688530315521698,1.0294793344954551
1999-05-31,1.066704805579112,1.075735775571365
1999-06-30,1.0590803104749729,1.086536686387124
1999-07-31,1.10587599414251,1.12587362981683
1999-08-31,1.063032919776763,1.0960611765041706
1999-09-30,1.055572207542712,1.068937084483622
1999-10-31,1.04102843612795,1.0382919173717222
1999-11-30,1.113894130772065,1.091567206598653
1999-12-31,1.1440687041006978,1.121577134637646
2000-01-31,1.1415874007154114,1.1423826058238573
2000-02-29,1.1121897811120267,1.1185924962021276
2000-03-31,1.1549021276211762,1.1383204651532166
2000-04-30,1.1702312798487868,1.195450794207031
2000-05-31,1.1358970577932537,1.1849041923126764
2000-06-30,1.1707148202737734,1.203148895924041
2000-07-31,1.1795582139030296,1.2216197317857977
2000-08-31,1.1895325996513493,1.2161099570691738
2000-09-30,1.175595535693936,1.2024043798191946
2000-10-31,1.1132064523810694,1.1439844476092853
2000-11-30,1.101109403161178,1.1736225566136718
2000-12-31,1.0657882968549202,1.1701471555320837
2001-01-31,1.0695596393560205,1.1860807336346448
2001-02-28,1.045626199488613,1.1806546711779722
2001-03-31,0.9496108268020026,1.1242647723311516
2001-04-30,0.9528035488528048,1.1135756558723608
2001-05-31,1.0172920702086778,1.1964216345191405
2001-06-30,0.9919406852506676,1.1789559698163024
2001-07-31,0.96450503599421,1.1207465663371818
2001-08-31,0.943728195459004,1.1050426583853583
2001-09-30,0.8365351769304709,0.9938111810238504
2001-10-31,0.8621174081653492,1.01524654300239
2001-11-30,0.9046333980317276,1.0808432555515566
2001-12-31,0.9168427087941724,1.132810079624988
2002-01-31,0.9130610925507536,1.1300164940316666
2002-02-28,0.8813991088818609,1.1142951843926903
2002-03-31,0.9239384580763764,1.191159255334238
2002-04-30,0.8905005113532269,1.1938489497292084
2002-05-31,0.8642609815760317,1.1774004399428082
2002-06-30,0.8120343714019844,1.1164291289937331
2002-07-31,0.7235776253309077,1.0188429944800628
2002-08-31,0.7307581167692789,1.0160974666947795
2002-09-30,0.6949307838187814,0.9697682155283858
2002-10-31,0.6843758795658915,0.9483180989881186
2002-11-30,0.7286558410281789,1.0070267297313245
2002-12-31,0.7200486596318546,1.0106097041633042
2003-01-31,0.7173721288848813,1.0076101053422897
2003-02-28,0.6707526405020052,0.94848382947836
2003-03-31,0.6779616860844045,0.9591722679882824
2003-04-30,0.7127191863194321,1.0013963755539899
2003-05-31,0.7495049558448643,1.0359346007122148
2003-06-30,0.7911717072177401,1.1044194671424439
2003-07-31,0.7948118120455608,1.1291801471911573
2003-08-31,0.7924022498125923,1.1582279994713176
2003-09-30,0.8163537197916498,1.2151017719471469
2003-10-31,0.8318028174279912,1.2695977498942672
2003-11-30,0.8407432624773183,1.319026951912698
2003-12-31,0.8653569688728279,1.3800105987494278
2004-01-31,0.9069029559659348,1.4106132172415022
2004-02-29,0.915582523350268,1.4229834432729793
2004-03-31,0.9000648501086012,1.408738968983094
2004-04-30,0.9073522554240264,1.4454850008093933
2004-05-31,0.8830908161983821,1.3734178200913632
2004-06-30,0.9070948695748428,1.4125089070785228
2004-07-31,0.8855453471119455,1.3973153610931244
2004-08-31,0.8720027409492707,1.3538390781828569
2004-09-30,0.8950022545326208,1.409130156428623
2004-10-31,0.8953320932834312,1.4239818060689382
2004-11-30,0.9360676421671346,1.5027931303364421
2004-12-31,0.9603089419489712,1.5527537268737057
2005-01-31,0.9460537294754744,1.527765602420628
2005-02-28,0.9606431087956334,1.5800670808264645
2005-03-31,0.9568561034232592,1.5941828849960464
2005-04-30,0.9324560942729174,1.5190564474341524
2005-05-31,0.9435454472600412,1.5151867580491463
2005-06-30,0.9627462297997984,1.5558689532231051
2005-07-31,0.9787489808703834,1.628085480330037
2005-08-31,0.9803769756819722,1.6351528357300322
2005-09-30,0.9816940854234352,1.6473951057198188
2005-10-31,0.9545070476043678,1.6225648224007605
2005-11-30,0.9908661107347332,1.7130247856915601
2005-12-31,1.0106481780610703,1.756694079562396
2006-01-31,1.023981716967737,1.8101216854593691
2006-02-28,1.0223183096465498,1.8576838185823588
2006-03-31,1.0360033253329717,1.922147386962812
2006-04-30,1.042754336346035,1.9914514344980445
2006-05-31,1.033023483755634,1.9352671728917745
2006-06-30,1.0035182040238035,1.8516511243427354
2006-07-31,1.0091768095155362,1.8476364361659354
2006-08-31,1.0307299880373166,1.8691506027631388
2006-09-30,1.0552287568164704,1.9221143703004917
2006-10-31,1.0917719788122722,1.9857049278058854
2006-11-30,1.1119977965164982,2.024075505690569
2006-12-31,1.134247808900264,2.0575944601053227
2007-01-31,1.1404466682982688,2.0673801459470584
2007-02-28,1.1569698742018353,2.159467519491692
2007-03-31,1.1266658279476895,2.1124878012505737
2007-04-30,1.1720612705844633,2.1905031185853288
2007-05-31,1.2100956003997247,2.3256603458564715
2007-06-30,1.2127803971207889,2.331449108054948
2007-07-31,1.2177574669233768,2.3721222998895395
2007-08-31,1.1648353527363344,2.199360482429238
2007-09-30,1.1988682059804818,2.2700137900739588
2007-10-31,1.23293549099243,2.354671506774393
2007-11-30,1.1718568570462664,2.180004757522151
2007-12-31,1.1845398987669298,2.2286881253449224
2008-01-31,1.1040932896833848,2.02061665062236
2008-02-29,1.0849614998336414,2.0439580537170285
2008-03-31,1.054588114202609,1.9916087540913119
2008-04-30,1.0974510095985563,2.138299410628272
2008-05-31,1.123675533163848,2.2931875746671704
