Date,^GSPC,ABT,FNMA,PG,KMB,KR,NUE,PM,PBI,WBA,WFC
1999-02-03,-0.09923509926827744,-0.14400026167452107,0.4662737174367616,-0.25888214812032506,-0.30115065500301585,0.0019168308269206643,-0.34574367749584123,,0.583757422817847,-0.2113648932640098,-0.3062934130959943
1999-02-04,-0.10969546088388879,-0.15136277605479856,0.441308668505945,-0.2664901822708184,-0.3234987707106816,-0.002313573999376342,-0.3499343708212925,,0.5713462107487078,-0.21634629598159139,-0.3019689017971643
1999-02-05,-0.11372788271425577,-0.14998230069815596,0.4320359360459274,-0.2875241590398295,-0.3098415735209372,-0.02177343620034257,-0.3426006575017528,,0.5369767004033992,-0.2184218804472504,-0.2987255183230418
1999-02-08,-0.11178929855921235,-0.15504400196221266,0.42347649069821885,-0.27723093636563256,-0.32598189028723057,-0.01458174799563766,-0.3472104201597492,,0.5379314090241022,-0.22672421830988637,-0.2971038265859805
1999-02-09,-0.12404631217895874,-0.16102604098584752,0.4356023716074726,-0.2776784677862498,-0.3266026899407304,-0.01585086944352676,-0.3505629748201101,,0.5417502435069143,-0.23170562102746797,-0.31007736048247053
1999-02-10,-0.12075912890669974,-0.15596430843906617,0.4534345494151988,-0.26514758800896665,-0.30922081338616253,-0.027696002957158378,-0.35265832148283577,,0.5617991245416777,-0.22838468588241356,-0.3127801800442393
1999-02-11,-0.10723339023406048,-0.14952213181836688,0.46556043032445255,-0.26201486806464586,-0.3048753343678393,-0.02304255764823167,-0.35307739081538086,,0.5665726676451928,-0.213025360836537,-0.3019689017971643
1999-02-12,-0.11784017860894547,-0.15596430843906617,0.4377422329443998,-0.2687278393739047,-0.29618441584991795,-0.027272962474528678,-0.34972483615501987,,0.5522520383346474,-0.2204974649129094,-0.30088777397245675
1999-02-16,-0.11263217300747211,-0.14169947984102493,0.4691268658859978,-0.2530642396523007,-0.2992882955612416,-0.011197424134600054,-0.35684901480828696,,0.6028515952319073,-0.19808115268379223,-0.2927793152871505
1999-02-17,-0.12054620360438317,-0.15596430843906617,0.4898121921429601,-0.24858892544612815,-0.30052985534951604,-0.009505262204081252,-0.3576871534733772,,0.5675273762658958,-0.20472302297390102,-0.2803463453030142
1999-02-18,-0.11466833890075927,-0.14860182534151334,0.4862457565814149,-0.23919076561316574,-0.3054961340213391,-0.016273909926156464,-0.35580134147692416,,0.5560708728174595,-0.2014020878288466,-0.27602183400418423
1999-02-19,-0.11380775677857849,-0.14860182534151334,0.46984015299830684,-0.23784817135131398,-0.3067376938096136,-0.02346559813086137,-0.3610397081337382,,0.578029171093629,-0.2072137243326918,-0.27926521747830674
1999-02-22,-0.09920401607307659,-0.1393986980075288,0.4798261725706335,-0.2293450743595861,-0.28687269767849677,-0.017543031374045562,-0.35810622280592236,,0.6066704297147194,-0.18894858103489265,-0.27115675879300044
1999-02-23,-0.09962986667770972,-0.1398588668873179,0.47411987567216113,-0.24545620550180733,-0.30177141513779054,-0.0018905335167466412,-0.35873482680474006,,0.5675273762658958,-0.18645787967610183,-0.2749407061794767
1999-02-24,-0.10751286823132797,-0.1504424382952204,0.4356023716074726,-0.2539593024935352,-0.30115065500301585,-0.010774383651970355,-0.35642994547574186,,0.5417502435069143,-0.18479741210357464,-0.2846708566018442
1999-02-25,-0.11123478302113463,-0.1467612123878063,0.42846950048438215,-0.2521691768110662,-0.3048753343678393,-0.013312626547748558,-0.35810622280592236,,0.5131089848858238,-0.2014020878288466,-0.27656239791653797
1999-02-26,-0.11420257833991879,-0.1463010435080172,0.4441618169551812,-0.2544068339141525,-0.3117039329627115,0.0010707498616612631,-0.3566394801420144,,0.5006977728166845,-0.19642068511126504,-0.2781840896535992
1999-03-01,-0.11516518265680059,-0.14906199422130242,0.441308668505945,-0.2615673366440286,-0.30922081338616253,-0.008659181238821851,-0.3599920348023754,,0.522656071092854,-0.2113648932640098,-0.2754812700918305
1999-03-02,-0.11989410632806169,-0.14952213181836688,0.425616352035146,-0.24948398828736265,-0.30735845394438827,-0.019658233787194068,-0.3616683121325559,,0.5207466538514479,-0.21634629598159139,-0.2716973227053542
1999-03-03,-0.11891818064180809,-0.1412393422439605,0.4241897778105279,-0.24142842271625203,-0.3079792535978881,-0.020504314752453467,-0.36355412412900895,,0.5131089848858238,-0.22464863384422737,-0.27602183400418423
1999-03-04,-0.11051613304986221,-0.13065573955333337,0.42204991647360074,-0.2365055770894622,-0.31046237317443703,-0.010774383651970355,-0.36124924280001075,,0.5188372366100419,-0.23793237442444495,-0.26791337531887793
1999-03-05,-0.09772680617432442,-0.12329325645578053,0.4527212623028897,-0.22218457162970998,-0.3036337745795648,-0.005697897860413947,-0.36187784679882845,,0.5140636935065268,-0.22381840005796377,-0.26034548054592543
1999-03-08,-0.09450617559701634,-0.11961199926564178,0.45914084631367114,-0.2293450743595861,-0.3079792535978881,-0.009505262204081252,-0.36187784679882845,,0.5207466538514479,-0.21717652976785498,-0.26034548054592543
1999-03-09,-0.09578822201928101,-0.12145264350207349,0.4798261725706335,-0.23382038856575865,-0.30735845394438827,-0.018812152821934665,-0.3660685401242797,,0.5169278193686359,-0.22381840005796377,-0.26791337531887793
1999-03-10,-0.09268293500604574,-0.12145264350207349,0.4783995983460154,-0.23516298282761045,-0.29432205640814363,-0.02177343620034257,-0.36250645079764615,,0.5217013624721509,-0.221327698699173,-0.25926435272121795
1999-03-11,-0.08787413727046192,-0.11455029800158509,0.4769730241213973,-0.23561051424822768,-0.2893558172550457,0.0006477093790315624,-0.36145877746628335,,0.5207466538514479,-0.21053465947774622,-0.25439927751003416
1999-03-12,-0.08924493866996383,-0.12053233702521997,0.4527212623028897,-0.24858892544612815,-0.2800440990836246,0.009531559514255276,-0.3633445894627364,,0.5150184021272298,-0.2180067635541186,-0.2598049166335717
1999-03-15,-0.08362434968132111,-0.114090129121796,0.46556043032445255,-0.23874323419254848,-0.2850103382367225,0.022222773993146292,-0.3627159854639187,,0.5493879124725384,-0.2180067635541186,-0.26196717228298666
1999-03-16,-0.08401473078620415,-0.11316982264494248,0.44986811385365355,-0.23695310851007947,-0.27507785993052664,0.017146288201589886,-0.36418272812782665,,0.5398408262655082,-0.22298816627170018,-0.272237886617708
1999-03-17,-0.08781207918387628,-0.12421356293263405,0.4427352427305631,-0.239638297033783,-0.2843895781019478,0.01841540964947899,-0.3627159854639187,,0.5140636935065268,-0.22464863384422737,-0.28250860095242925
1999-03-18,-0.07950317287371689,-0.12283308757599144,0.4441618169551812,-0.23113520004205512,-0.2800440990836246,0.028568381232591804,-0.36083017346746565,,0.5131089848858238,-0.21717652976785498,-0.2608860444582792
1999-03-19,-0.08715992775564678,-0.13387682786368302,0.4241897778105279,-0.22486976015341353,-0.2850103382367225,0.0256070978541839,-0.35580134147692416,,0.4921053952303574,-0.22963003656180897,-0.26250773619534046
1999-03-22,-0.08817137709355848,-0.12973543307647983,0.4177701937997465,-0.21144381753489583,-0.28749345781327146,0.009108519031625574,-0.3576871534733772,,0.5006977728166845,-0.23627190685191776,-0.25926435272121795
1999-03-23,-0.1036401403776984,-0.1467612123878063,0.40849746133972886,-0.22442222873279627,-0.30239221479129036,-0.002313573999376342,-0.36250645079764615,,0.4596453021264548,-0.24955564743213535,-0.2716973227053542
1999-03-24,-0.10077886186198054,-0.1398588668873179,0.4070708871151108,-0.21233888037613033,-0.2893558172550457,-0.016273909926156464,-0.3593634308035577,,0.48255830902332725,-0.2512161150046625,-0.27440014226712295
1999-03-25,-0.09128554501970827,-0.1393986980075288,0.4113506097889651,-0.17564130388551527,-0.29245969696636936,-0.013312626547748558,-0.3566394801420144,,0.4787394745405152,-0.22298816627170018,-0.2738595783547692
1999-03-26,-0.09447509240181551,-0.14261981760060313,0.4612807076505983,-0.18459193229786042,-0.30611689415611376,-0.01458174799563766,-0.353496460147926,,0.47110180557489106,-0.22464863384422737,-0.28088690921536796
1999-03-29,-0.08233342234614192,-0.1343369967434721,0.457000984976744,-0.1711659896793427,-0.2999090952147414,-0.019658233787194068,-0.35412506414674366,,0.4854224348854363,-0.23129050413433616,-0.27115675879300044
1999-03-30,-0.08651227093578255,-0.1347971656232612,0.4463016782921083,-0.17787896098860156,-0.30052985534951604,-0.024311679096120774,-0.35915389613728516,,0.5121542762651208,-0.23876260821070855,-0.28358972877713673
1999-03-31,-0.09289141985190504,-0.14261981760060313,0.4356023716074726,-0.1939900921308228,-0.3048753343678393,-0.03150336730082568,-0.3583157574721949,,0.5092901504030117,-0.24623471228708094,-0.2927793152871505
1999-04-01,-0.08963087931838962,-0.13709794745675732,0.4384555200567088,-0.19040984076588474,-0.2968051759846926,-0.03234944826608509,-0.3495153014887473,,0.4978336469545755,-0.25038588121839894,-0.278724653565953
1999-04-05,-0.07747588789334425,-0.13203621490997597,0.4470149654044174,-0.17295611536181174,-0.29121813717809486,-0.044194581779716705,-0.34155298417039,,0.5159731107479328,-0.2703114920887253,-0.2727784505300617
1999-04-06,-0.0789087473794318,-0.13203621490997597,0.4348890844951636,-0.17474624104428077,-0.29245969696636936,-0.027272962474528678,-0.3442769348319333,,0.48255830902332725,-0.2694812583024617,-0.2684539392312317
1999-04-07,-0.07491623550527218,-0.13019560195626895,0.4306093618213093,-0.17385117820304624,-0.2899765773898204,-0.02684992199189898,-0.3400862415064821,,0.4978336469545755,-0.26034868665356214,-0.25926435272121795
1999-04-08,-0.06733491423120774,-0.10856825897795021,0.4313226489336184,-0.17385117820304624,-0.2918389368315947,-0.016696950408786163,-0.33966717217393694,,0.5006977728166845,-0.25038588121839894,-0.25439927751003416
1999-04-09,-0.06539633007616434,-0.11224951616808895,0.4199100551366736,-0.16892833257625642,-0.29432205640814363,-0.01500478847826736,-0.3388290335088467,,0.4968789383338725,-0.23046027034807257,-0.25223702186061914
1999-04-12,-0.06083598129455519,-0.10074560700060829,0.425616352035146,-0.15818757848144227,-0.29618441584991795,-0.029811205370306883,-0.33589554818103085,,0.5131089848858238,-0.225478867630491,-0.25115589403591165
1999-04-13,-0.06474423279984286,-0.09798468757004772,0.4042177386658746,-0.1586351099020595,-0.2980467357729671,-0.038695055505530596,-0.3306571815242168,,0.5131089848858238,-0.23378120549312698,-0.25548040533474164
1999-04-14,-0.07422866872920061,-0.10810812138088578,0.4013645902166384,-0.18548699513909492,-0.2856311378902223,-0.03319552923134449,-0.3189232402129534,,0.5131089848858238,-0.24291377714202655,-0.25548040533474164
1999-04-15,-0.07670844705294996,-0.11961199926564178,0.41705690668743745,-0.2042833148050197,-0.2788025392953501,-0.044617622262346404,-0.3132658042235942,,0.4987883555752785,-0.2661603231574073,-0.24845307447414292
1999-04-16,-0.07841634407984775,-0.12605420716906576,0.4006513031043294,-0.19219996644835377,-0.2688700214704291,-0.059847079637015625,-0.309075110898143,,0.5073807331616057,-0.2802742975238885,-0.2462908188247279
1999-04-19,-0.09151179169139662,-0.13709794745675732,0.42846950048438215,-0.21770925742353742,-0.24900502533931232,-0.05688579625860772,-0.3094941802306881,,0.527429614196369,-0.2993696746079513,-0.24034461578883665
1999-04-20,-0.08410787206799065,-0.11270968504787805,0.4527212623028897,-0.20920616043180953,-0.24155566660966543,-0.05688579625860772,-0.3174564975490454,,0.5369767004033992,-0.29604873946289684,-0.2295333375417616
1999-04-21,-0.07082170143641153,-0.10120577588039738,0.472693301447543,-0.18682958940094668,-0.20058411455915734,-0.059000998671756226,-0.3197613788780436,,0.5856668400592531,-0.27944406373762487,-0.22899277362940787
1999-04-22,-0.06075172092568323,-0.1021260823572509,0.46270728187521637,-0.22128950878847548,-0.18009831877454072,-0.06703876784172054,-0.3170374282165003,,0.6018968866112043,-0.2711417258749889,-0.22683051797999285
1999-04-23,-0.0616256244172358,-0.09752451869025863,0.4705534401106159,-0.24724633118427636,-0.1900308365994617,-0.06407748446331263,-0.3201804482105887,,0.6057157210940164,-0.2694812583024617,-0.2262899540676391
1999-04-26,-0.06021047260506927,-0.10304638883410443,0.45628769786443496,-0.21636666316168565,-0.1751320796214428,-0.06407748446331263,-0.3241616068697674,,0.6219457676459678,-0.26782079072993453,-0.22683051797999285
1999-04-27,-0.058986097964841014,-0.10626747714445407,0.44772825251672643,-0.22531729157403077,-0.174511279967943,-0.059000998671756226,-0.3161992895514101,,0.6123986814389375,-0.2537068163634533,-0.21547867582056407
1999-04-28,-0.06426065626126531,-0.11132920969123543,0.4548611236398169,-0.23382038856575865,-0.174511279967943,-0.060270120119645325,-0.30865604156559784,,0.6085798469561254,-0.25619751772224414,-0.21655980364527158
1999-04-29,-0.06784507935662086,-0.11455029800158509,0.472693301447543,-0.22576482299464803,-0.15588784362510066,-0.06746180832435024,-0.3080274375667802,,0.6190816417838587,-0.2686510245161981,-0.2176409314699791
1999-04-30,-0.07123867112813013,-0.13111590843312246,0.4548611236398169,-0.22352716589156177,-0.17202816039139404,-0.06915397025486904,-0.30928464556441554,,0.6038063038526104,-0.2644998555848801,-0.22250600668116285
1999-05-03,-0.06261043101640391,-0.13157607731291154,0.43417579738285456,-0.22039444594724095,-0.18258143835108967,-0.06238532253279383,-0.30320814024251125,,0.5913950917834712,-0.2595184528672985,-0.21601923973291784
1999-05-04,-0.0726493824838394,-0.1398588668873179,0.4013645902166384,-0.23829570277193124,-0.18754767750418758,-0.07253829411590665,-0.3029986055762387,,0.5742103366108169,-0.2802742975238885,-0.21710036755762532
1999-05-05,-0.06585765018054755,-0.13387682786368302,0.42204991647360074,-0.24232348555748653,-0.19561783588733428,-0.06873092977223934,-0.30425581357387405,,0.5913950917834712,-0.28110453131015206,-0.21655980364527158
1999-05-06,-0.07262718020155308,-0.1393986980075288,0.42775621337207315,-0.23561051424822768,-0.1751320796214428,-0.07888390135535216,-0.30278907090996615,,0.5866215486799561,-0.2844254664552065,-0.2230465705935166
1999-05-07,-0.06688242088783104,-0.14215964872081405,0.4684135787736888,-0.24411361123995556,-0.15030080481850294,-0.08776775149057586,-0.30718929890168994,,0.6047610124733134,-0.2827649988826793,-0.2230465705935166
1999-05-10,-0.0689673776502401,-0.14446043055431015,0.47411987567216113,-0.2490364568667454,-0.15588784362510066,-0.08988295390372437,-0.3111704575608686,,0.5961686348869862,-0.2877464016002609,-0.23115502927882287
1999-05-11,-0.06217569949885626,-0.13709794745675732,0.4769730241213973,-0.23919076561316574,-0.1546462838368262,-0.07338437508116605,-0.30865604156559784,,0.581848005576441,-0.2860859340277337,-0.2262899540676391
1999-05-12,-0.0584537847090496,-0.1209924746222844,0.4684135787736888,-0.22979260578020336,-0.17016580094961975,-0.06323140349805323,-0.3111704575608686,,0.583757422817847,-0.2802742975238885,-0.22466826233057785
1999-05-13,-0.05687449846368839,-0.11961199926564178,0.4634205689875254,-0.2365055770894622,-0.18382299813936415,-0.06238532253279383,-0.31158952689341374,,0.583757422817847,-0.2802742975238885,-0.2208843149441016
1999-05-14,-0.07007640872639553,-0.1278948201227728,0.44986811385365355,-0.23426791998637592,-0.18009831877454072,-0.07253829411590665,-0.3197613788780436,,0.5742103366108169,-0.2827649988826793,-0.23277672101588412
1999-05-17,-0.0693267297118303,-0.12467373181242315,0.441308668505945,-0.22128950878847548,-0.18382299813936415,-0.08057606328587096,-0.32164719087449667,,0.5656179590244897,-0.2860859340277337,-0.24250687143825164
1999-05-18,-0.07206383790246884,-0.13571747210011473,0.4177701937997465,-0.2230796344709445,-0.17202816039139404,-0.09199815631687287,-0.32814276552894606,,0.5474784952311323,-0.2877464016002609,-0.24845307447414292
1999-05-19,-0.0672240111235922,-0.12973543307647983,0.4241897778105279,-0.2150240688998339,-0.17575283975621747,-0.08565254907742736,-0.33044764685794425,,0.5684820848865988,-0.28110453131015206,-0.23926348796412913
1999-05-20,-0.06961952907846959,-0.13663777857696824,0.41277718401358315,-0.20294072054316795,-0.1813398785628152,-0.07380741556379575,-0.32499974553485766,,0.5913950917834712,-0.2703114920887253,-0.23926348796412913
1999-05-21,-0.07340794241131916,-0.140319035767107,0.4013645902166384,-0.19891293775761262,-0.1695450408148451,-0.07000005122012844,-0.32269486420585947,,0.5742103366108169,-0.2752928948063069,-0.23602010449000663
1999-05-24,-0.08389494676567409,-0.15550417084200174,0.4070708871151108,-0.22263210305032724,-0.15712940341337514,-0.08099910376850065,-0.32667602286503816,,0.5656179590244897,-0.2752928948063069,-0.2419663075258979
1999-05-25,-0.09376532334345762,-0.1591854280321405,0.40207787732894745,-0.21815678884415468,-0.16147488243169839,-0.08015302280324126,-0.33421927085085035,,0.5360219917826962,-0.2744626610200433,-0.2641294279324017
1999-05-26,-0.08473338075747656,-0.15964556562920493,0.4270429262597641,-0.2096536918524268,-0.17326972017966852,-0.07000005122012844,-0.3340097361845778,,0.528384322817072,-0.2835952326689429,-0.23818236013942162
1999-05-27,-0.0950917201783869,-0.16332682281934366,0.41063732267665604,-0.22218457162970998,-0.1943762760990598,-0.06661572735909084,-0.3371527561786662,,0.5016524814373875,-0.30767201247058723,-0.2565615331594492
1999-05-28,-0.08602874854911302,-0.15458386436514823,0.4206233422489827,-0.22665988583588256,-0.19934255477088286,-0.040387217436049394,-0.33861949884257414,,0.5092901504030117,-0.3126534151881688,-0.25007476621120417
1999-06-01,-0.08939131127732947,-0.15688464619864437,0.4134904711258922,-0.2105487546936613,-0.18506455792763862,-0.044617622262346404,-0.33380020151830525,,0.5092901504030117,-0.30601154489806004,-0.2506153301235579
1999-06-02,-0.08914730277981206,-0.1532033890085056,0.41063732267665604,-0.22039444594724095,-0.18754767750418758,-0.04927106757127311,-0.33421927085085035,,0.5035618986787935,-0.31182318140190524,-0.25277758577297293
1999-06-03,-0.08704902464803123,-0.16332682281934366,0.4120638969012741,-0.22576482299464803,-0.19996331490565752,-0.039541136470789995,-0.3484676281573845,,0.5054713159201997,-0.28857663538652445,-0.25223702186061914
1999-06-04,-0.07453473531330367,-0.15596430843906617,0.4306093618213093,-0.2033882519637852,-0.1912723963877362,-0.0408102579186791,-0.35035344015383757,,0.5197919452307449,-0.2761231285925705,-0.25007476621120417
1999-06-07,-0.07153147049476942,-0.15642447731885525,0.43274922315823644,-0.19667528065452636,-0.19561783588733428,-0.044617622262346404,-0.35202971748401807,,0.5388861176448052,-0.2894068691727881,-0.2419663075258979
1999-06-08,-0.07915719633340648,-0.15688464619864437,0.4206233422489827,-0.21636666316168565,-0.20368799427048095,-0.04884802708864341,-0.3518201828177455,,0.5331578659205871,-0.2935580381041061,-0.2441285631753129
1999-06-09,-0.07857603805658517,-0.1582650902725623,0.3963715804304751,-0.23471545140699318,-0.20741267363530438,-0.059847079637015625,-0.3493057668224748,,0.5522520383346474,-0.2918975705315789,-0.2462908188247279
1999-06-10,-0.08559401703156537,-0.16608774224990422,0.38210583818429417,-0.25619695959662153,-0.201204874693932,-0.06619268687646114,-0.3493057668224748,,0.5341125745412901,-0.29770920703542403,-0.25439927751003416
1999-06-11,-0.0896663488181397,-0.1693088305602539,0.38692052619238027,-0.2776784677862498,-0.19375551596428514,-0.06957701073749874,-0.35433459881301627,,0.527429614196369,-0.30186037596674203,-0.24899363838649666
1999-06-14,-0.08950665484140229,-0.1693088305602539,0.3885254221950756,-0.2915519418253848,-0.19189315652251085,-0.06915397025486904,-0.3545441334792888,,0.525520196954963,-0.2877464016002609,-0.25277758577297293
1999-06-15,-0.08633037467675882,-0.16884869296318947,0.3885254221950756,-0.2758883421037808,-0.20430879392398077,-0.06492356542857203,-0.3511915788189278,,0.5417502435069143,-0.2902371029590517,-0.24845307447414292
1999-06-16,-0.07335471108574002,-0.16332682281934366,0.3899519964196937,-0.2790210620481016,-0.19313471631078533,-0.05773187722386712,-0.34867716282365707,,0.5608444159209747,-0.2769533623788341,-0.23980405187648288
1999-06-17,-0.06914483345280656,-0.1587252591523514,0.37996597684736705,-0.2633574623264976,-0.20679191350052975,-0.054347553362829516,-0.34511507349702353,,0.5617991245416777,-0.2736324272337797,-0.2284522097170541
1999-06-18,-0.06784063890016359,-0.1582650902725623,0.3771128283981309,-0.26581888513989255,-0.22355299040159776,-0.05011714853653251,-0.34637228149465893,,0.5331578659205871,-0.25619751772224414,-0.22710079993616972
1999-06-21,-0.06510797116598231,-0.16194634746270106,0.3771128283981309,-0.27275562215946003,-0.22976082886169533,-0.05815491770649682,-0.350143905487565,,0.5140636935065268,-0.2611789204398257,-0.2295333375417616
1999-06-22,-0.07092816408756981,-0.16700808000948242,0.38424569952122134,-0.2749932792625463,-0.20865427294230404,-0.06196228205016413,-0.353496460147926,,0.5178825279893389,-0.26034868665356214,-0.22737108189234662
1999-06-23,-0.07217912731463363,-0.16470729817598628,0.3685533830504223,-0.27275562215946003,-0.19748019532910857,-0.059424039154385926,-0.3522392521502906,,0.529339031437775,-0.25287658257718976,-0.2295333375417616
1999-06-24,-0.07984476310947805,-0.16700808000948242,0.3614205119273319,-0.28349637625427415,-0.21362051209540195,-0.06661572735909084,-0.35642994547574186,,0.4978336469545755,-0.2553672839359805,-0.23385784884059163
1999-06-25,-0.08005324795533736,-0.1651674357730507,0.35928065059040476,-0.2843914390955087,-0.21920755090199967,-0.06407748446331263,-0.3528678561491083,,0.5016524814373875,-0.2553672839359805,-0.22574939015528536
1999-06-28,-0.07293774139402141,-0.16286665393955457,0.36712680882580423,-0.28483897051612594,-0.21734519146022538,-0.06196228205016413,-0.346791350827204,,0.49496952109246645,-0.23212073792059976,-0.2241276984182241
1999-06-29,-0.06402114237211318,-0.15964556562920493,0.394945006205857,-0.27857353062748436,-0.21486207188367643,-0.06365444398068293,-0.3484676281573845,,0.5111995676444178,-0.22879980277554537,-0.21547867582056407
1999-06-30,-0.05458993776833457,-0.1532033890085056,0.4241897778105279,-0.2642525251677321,-0.21486207188367643,-0.058577958189126526,-0.3470008854934766,,0.5169278193686359,-0.23129050413433616,-0.2262899540676391
1999-07-01,-0.050930135217021576,-0.15274322012871652,0.4320359360459274,-0.2790210620481016,-0.21734519146022538,-0.05773187722386712,-0.34239112283548023,,0.52456548833426,-0.23627190685191776,-0.21872205929468658
1999-07-02,-0.046378667348326956,-0.1532033890085056,0.43417579738285456,-0.2875241590398295,-0.21734519146022538,-0.045040662744976104,-0.34197205350293514,,0.5455690779897263,-0.23959284199697214,-0.21493811190821033
1999-07-06,-0.047753855052378114,-0.15964556562920493,0.42347649069821885,-0.28349637625427415,-0.22169067047854862,-0.03742593405764149,-0.34155298417039,,0.5436596607483203,-0.25287658257718976,-0.2084513449599653
1999-07-07,-0.04432029917275347,-0.16654791112969333,0.425616352035146,-0.2776784677862498,-0.22603610997814672,-0.034041610196603886,-0.34134344950411744,,0.578983879714332,-0.24872541364587175,-0.2084513449599653
1999-07-08,-0.04495907507970317,-0.17160961239375003,0.4027911644412565,-0.2839439076748914,-0.24528034597448886,-0.029811205370306883,-0.3394576375076644,,0.6047610124733134,-0.24208354335576296,-0.20899190887231905
1999-07-09,-0.0410286754440372,-0.17667134494053138,0.42133662936129174,-0.27409821642131177,-0.23907254703311648,-0.03234944826608509,-0.33757182551121134,,0.6143080986803436,-0.24208354335576296,-0.2052079614858428
1999-07-12,-0.04288299923020865,-0.17897212677402752,0.41919676802436456,-0.27230809073884277,-0.24714270541626318,-0.029811205370306883,-0.33903856817511924,,0.5980780521283923,-0.23461143927939057,-0.21818149538233284
