date,SPX,MMM,ACN,AFL,ALL,APTV,AGR,AVT,BBY,BMO,AVGO,CAJ,CBRE,CL,CMI,DELL,EMN,ECL,EW,LLY,FITB,FLR,AJG,G,GVA,HAS,HCA,HSIC,HPE,HLT,INGR,INTC,IBM,IP,JLL,JCI,K,KMB,KSS,LDOS,LECO,MAN,MA,MSFT,NEE,NOK,ONB,ON,OSK,OC,PAYX,PEP,PINC,PFG,PRU,RLGY,RSG,ROK,RCL,CRM,SCHN,SNE,TMUS,TEL,TDC,TXN,AES,HIG,TKR,USB,VFC,V,VOYA,WDC,WY,WIT,WH
1999-10-08,,-0.0951946114139959,,-0.06069054922582508,-0.29699070781532994,,,0.09914179016317849,0.30536840885428157,-0.27154426783365987,,-0.18255958703342998,,-0.3207767554189863,-0.2279730261273889,,-0.22354940986972505,-0.18859021007539745,,0.10046598165313184,0.4674640408177456,,0.1693309417174982,,-0.16982334506816174,-0.19418841620662355,,-0.3319210868317815,,,-0.20778017274743582,0.14193354025505542,-0.098095680580903,0.15454002457467741,-0.36430620429584326,0.7217272132334503,-0.1926726687209187,-0.26126688222859074,0.24123156792949105,,-0.3584136510256663,-0.25533207720354245,,0.38322681570160366,-0.1529582555145497,0.36397533029574963,0.4533770051110827,,-0.22619123348201195,,-0.06754997167981372,-0.3476302162157588,,,,,-0.3194383259708522,-0.1194708859722707,-0.020126523830202657,,-0.13678887552698632,0.3918445781607979,,,,-0.010508161214239394,0.44041016264138305,-0.08318945772219269,-0.26307742674742157,-0.1268706524303784,-0.1904576587252083,,,-0.2951629566111332,0.23149176635236451,,
1999-10-15,,-0.12229331990108078,,-0.08865578439964923,-0.29699070781532994,,,0.09051336467826097,0.231750419294651,-0.3047214731420127,,-0.23272535217040433,,-0.3486074903855787,-0.23699936015372294,,-0.25650557816589115,-0.19783800495843037,,0.031071208613241846,0.3901795100894162,,0.15628462730132078,,-0.19192028212639128,-0.20841385216152236,,-0.3376107606427819,,,-0.20190150837998008,0.10282939254994557,-0.13362498831208036,0.15144078289976806,-0.36542540513881583,0.532411860536355,-0.19074929589432998,-0.2959926770634503,0.15454774274645297,,-0.35912878534403947,-0.27042641682618396,,0.32868929388659496,-0.1587302390759405,0.3343219945752295,0.4508482507265488,,-0.21396297261244673,,-0.09614283096574229,-0.36814231525909025,,,,,-0.3202087324223849,-0.13512079400415297,-0.02884407516689386,,-0.1543095054847406,0.3739397255211524,,,,-0.025691225590432347,0.3840772123721115,-0.11759763703796146,-0.27069066716554,-0.19408509755109252,-0.19995584177866185,,,-0.29628192536952547,0.2182385838912613,,
1999-10-22,,-0.10758852285311028,,-0.055897604440549004,-0.2816315799829229,,,0.1673132542344148,0.19913095737522926,-0.27154426783365987,,-0.24144983306379117,,-0.2879215215659796,-0.23807928623364902,,-0.26474462023993267,-0.19783800495843037,,0.0525685558327349,0.45544200270444996,,0.16443857381143168,,-0.2003349573199288,-0.20896536137085073,,-0.35539099130215823,,,-0.17985259789244284,0.12364918191413746,-0.22165555930753258,0.17410810897955703,-0.3710035497657588,0.09413385223759987,-0.1763163062036083,-0.22847544278008783,0.19281706481846878,,-0.351204635719485,-0.2676275256520804,,0.36537817219850993,-0.1648254537167692,0.38915269081317233,0.45594654585665734,,-0.18135427696027281,,-0.05019323600624631,-0.34997499205518856,,,,,-0.31788508715727815,-0.14023013387744135,0.000702612163598218,,-0.14437647634069112,0.36444708145733423,,,,-0.04466571804228032,0.4305518963442605,-0.05615445968837436,-0.268512966817108,-0.12814880215648916,-0.19352836543472482,,,-0.296836933873688,0.17491468007230793,,
1999-10-29,,-0.09605715753945715,,0.015191352614665678,-0.23887826660113579,,,0.30536806199309496,0.15143988522959947,-0.23933505628018595,,-0.2076337451210238,,-0.256741120675111,-0.23591365906802186,,-0.25169397759465084,-0.1988624940835057,,0.055633991085240274,0.5748105365653791,,0.16770015241547603,,-0.23082974022130884,-0.19036286819906,,-0.34330043445378233,,,-0.1827919300761707,0.15615470785354715,-0.19441958154098385,0.23798875520441692,-0.38067749322230343,0.03318986883511025,-0.17054618772384217,-0.17831596135195737,0.2529385071333692,,-0.3396702112295949,-0.21453801478737505,,0.3643865808927825,-0.1529582555145497,0.4358729199831027,0.49673290689752525,,-0.18746297261244677,,-0.030511267809426663,-0.3446945568647927,,,,,-0.289926788512945,-0.14821092275951778,0.031698350249611394,,-0.15197342149037335,0.402631673687864,,,,0.005759407760253055,0.4425282815715077,0.02188329099978925,-0.2641575661202439,-0.07235655220720938,-0.19185221548411538,,,-0.29851986288631,0.22884678756877191,,
1999-11-05,,-0.09317431621104387,,0.03037540169442031,-0.23419677878583012,,,0.28896715083136376,0.08284130404903463,-0.2842218634620751,,-0.19564630837351024,,-0.28234468414949854,-0.2745368976912605,,-0.25855984598968546,-0.19817767514963183,,0.1354630341192352,0.5524838943549727,,0.2166238314761414,,-0.2592376836746915,-0.16902033720949491,,-0.3376107606427819,,,-0.17348796393727747,0.19628277962574844,-0.2449501525364361,0.27095941132047363,-0.3777008952356743,0.023469951822662143,-0.23883361655904764,-0.1525931503631725,0.22326510200080715,,-0.3497628326582487,-0.22012685499125595,,0.35645385044696304,-0.1596948016621996,0.43726942424646914,0.580834383363795,,-0.20445210304722936,,-0.0033135480374494263,-0.35290127230279683,,,,,-0.2930332661400931,-0.1600288258864338,0.0045770794243498655,,-0.1543095054847406,0.4196770105559128,,,,0.02175801959436724,0.4481615765984348,0.037858517110681895,-0.2543666253536933,-0.09518065445918747,-0.18878150877459887,,,-0.3024317776656493,0.2933729544711764,,
1999-11-12,,-0.09317431621104387,,0.021581945661700443,-0.24087698400173435,,,0.32952765335086404,0.11128461819707372,-0.23348025534341782,,-0.20218966904355037,,-0.2795651741272268,-0.28644495959932237,,-0.2544403249526647,-0.1930442724213132,,0.13914745149003493,0.5490490263226026,,0.21255338137829408,,-0.23609732689246332,-0.17832596085260716,,-0.34410267846113335,,,-0.18573126225989856,0.14599673099748162,-0.20942084480525874,0.2616946569518617,-0.37956424557530416,0.0630135202873924,-0.24268036221222505,-0.1525931503631725,0.19437882298334047,,-0.34543742347453993,-0.2167735508689274,,0.33761361563814185,-0.17123876878498123,0.4658037661662149,0.5961292687541204,,-0.20445210304722936,,0.013563139631317452,-0.3593540954129075,,,,,-0.2953569114051999,-0.16066749337059485,0.021043565282544367,,-0.1543095054847406,0.4604505057129384,,,,0.05347761008543091,0.46506146167921625,0.001602127020237516,-0.25980216542337975,-0.08757262037519477,-0.19213380867581775,,,-0.29404398785274094,0.24829516097754134,,
1999-11-19,,-0.06261619812986305,,0.025582456909144236,-0.24889323026081944,,,0.3208992278659465,0.07782189566996892,-0.2510446581537223,,-0.1661924608774363,,-0.28902619862611323,-0.2817556549100177,,-0.24414701505482886,-0.1841416262809527,,0.09493444304043777,0.5679408005006387,,0.19542357054985307,,-0.2592376836746915,-0.1701146015137179,,-0.3372523111926889,,,-0.1827919300761707,0.1759668259136174,-0.15849234556321729,0.23798875520441692,-0.3784450447323316,0.07144713024589866,-0.25422059917175727,-0.14744858816541553,0.20140048769260355,,-0.3468792265357762,-0.20559587046116562,,0.31232407097686943,-0.17829341536001445,0.5161584872010604,0.6063258590143374,,-0.20581079869940327,,-0.006133830065652282,-0.34645782829604393,,,,,-0.2906971949644777,-0.14023013387744135,0.04089633552663579,,-0.13795691752416994,0.46088198953402104,,,,0.042363606962057675,0.493227936813852,-0.007609434128012559,-0.25872202605055744,-0.13575683624048185,-0.19380995862642722,,,-0.29292501909434865,0.25270817370738574,,
1999-11-26,,-0.0940414748826306,,-0.012761101373064349,-0.2555734354767237,,,0.33383496335293483,0.17988319937763855,-0.26275426002725855,,-0.1411183027898425,,-0.30684357056375244,-0.2853650335193963,,-0.24620128287862317,-0.1937290913551871,,0.09064086866433246,0.5112654779665304,,0.1921619919458087,,-0.267652358868229,-0.1701146015137179,,-0.3400971480981891,,,-0.19014417964506866,0.17900609258895214,-0.151784412263571,0.21223867277777667,-0.3825408435619333,0.06009858252805632,-0.25999071765152343,-0.1455142327790589,0.18578290604388667,,-0.35697184796443004,-0.21342024674659887,,0.3529793145116941,-0.18791338796233248,0.5754651586421006,0.5986988094996952,,-0.21871297261244677,,-0.017384955178163533,-0.3429406645368993,,,,,-0.2930332661400931,-0.13959146639328032,0.015231864391416895,,-0.13678887552698632,0.49302926013996234,,,,0.06350710861050464,0.4481615765984348,-0.035873295708822625,-0.2696105277927177,-0.13829284760181274,-0.19213380867581775,,,-0.29459899635690345,0.22531071967626837,,
1999-12-03,,-0.07645383650624682,,0.00161773298276387,-0.25758284120566766,,,0.35023587451466603,0.17151751874586235,-0.28227026314981907,,-0.13675606234314908,,-0.2784604970670932,-0.303048101202464,,-0.21256402043766967,-0.19098981561969156,,0.0851093300516384,0.5464660055622601,,0.21581495998233843,,-0.2760670340617666,-0.18871709468550862,,-0.34507561268281445,,,-0.1827919300761707,0.1663126847096127,-0.10835970281435424,0.24572037406363223,-0.38811898818887625,0.005316424851707788,-0.2667148290532775,-0.13587332322046236,0.2224904699510308,,-0.3627390602093751,-0.19106488593107532,,0.39264296674079135,-0.18310083633514618,0.6437237804893355,0.611424154144446,,-0.20445210304722936,,0.028564639781332453,-0.32183768198203155,,,,,-0.28371383325864874,-0.13320479155166984,0.02733570011400502,,-0.12277237156078293,0.4833191482303186,,,,0.056193209599572864,0.4749197279763388,-0.03526377938951475,-0.2543666253536933,-0.15097290440846725,-0.1901760655335059,,,-0.29404398785274094,0.3066402812038497,,
1999-12-10,,-0.10124627193060105,,-0.03832347356120341,-0.2602549232920293,,,0.326076283156897,0.04937858152192983,-0.28715707033170823,,-0.07676653172022109,,-0.2589682921673159,-0.2911400392944021,,-0.18098102582051048,-0.1995473130173796,,0.02615865211884216,0.44857226663970956,,0.20194672775794179,,-0.2865853780536885,-0.18708007528639103,,-0.3497013174911578,,,-0.17789304310329093,0.11399504071013276,-0.1265191267658449,0.26889874531322006,-0.39481633365879176,-0.06729768303210967,-0.28307119157058785,-0.17574368025307888,0.15298598458158127,,-0.35985545408690256,-0.1977714941757324,,0.37479432323769757,-0.1962506975510081,0.6705796317079198,0.6241902851502377,,-0.14195210304722936,,-0.009884205103156032,-0.32359157430992497,,,,,-0.28682031088579685,-0.15491948601314542,0.006026130179870963,,-0.12394041355796653,0.49777558217187146,,,,0.0800523107621618,0.5030862031109745,-0.03955988634979785,-0.2543666253536933,-0.22323908416095256,-0.19213380867581775,,,-0.2951629566111332,0.3154804509351085,,
