Date,^GSPC,MMM,ADBE,AMZN,ADSK,SAM,KMX,CMG,CB,CTSH,CL,COST,DIS,FDX,JWN,QCOM,SLB,LUV,SBUX,TROW,UPS
1999-01-31,,,,,,,,,,,,,,,,,,,,,
1999-02-28,-0.0017558174956547878,0.017967354008397107,-0.09671114705485906,-0.18559746962694168,-0.06648525410016914,-0.056846621380050144,-0.10732984293193726,,-0.10763667304828761,0.19348935907336884,0.05036321577858027,0.07390938854968598,0.009854110017316398,0.04146749521988524,0.11394611019259115,0.1182163187855787,0.008964143426294813,0.0971751412429378,-0.0418550248158569,-0.086016969015141,
1999-03-31,0.028142389261932133,-0.02104336588974509,0.12969841274990346,0.23145776201166313,-0.018692261054535364,-0.056482183472327474,-0.08125079688894543,,0.12718039073431098,-0.1604471338263216,0.066042204923348,0.11569811962903076,2.9124788041068328e-05,0.09787888614499396,-0.03847971717939824,0.2804538071804321,0.1364607923086827,0.09492679319747666,0.17024215794705855,0.08609801674196227,
1999-04-30,0.04142485957759634,0.04543463999681485,0.1865427932316468,0.3531545671546481,-0.28538583492821457,-0.031988367866230494,-0.023887999497755663,,-0.0503726997437689,-0.32645553325432475,0.061954662104362734,-0.02971433219740227,-0.0351968419230666,0.13110826971016354,-0.013092940512295259,0.9113052415210687,0.055576057441729,0.03131846982045938,0.1196243356668174,0.006200599998142486,
1999-05-31,-0.0020098422417703654,0.16087776085300853,0.22740595256080987,-0.26585477490437126,-0.08874771294978667,0.011753661284265915,0.2325073964497042,,0.07951339915373756,0.060167856471979864,0.008077813802686462,-0.09201501274016932,-0.10269131604667603,0.07048209558311269,-0.11103801728753926,0.26251814808840157,0.02493175162555228,-0.003332723723234121,0.12894377107445543,0.09458409409366908,
1999-06-30,-0.007147708592162738,-0.02029978425803869,0.06024705089843807,-0.16512926893549718,-0.020102642730892795,-0.015446751222277455,0.16171163430142643,,-0.0977684735646519,0.006510109302241274,0.03619171257148879,-0.04491880660551539,-0.0016796103752667602,-0.07443438070744346,-0.016493084075303033,0.12633874182999882,-0.0024315153980566384,-0.01341728046955748,-0.016821032840697137,-0.06865485945767791,
1999-07-31,0.044185207868278065,0.00308653249077695,0.13323887447966265,0.07308941906701572,0.051489421151488024,0.10567350365839023,-0.2277167277167278,,-0.10464154066049791,0.05645205462909186,-0.02010564094708689,0.08321534378499651,-0.06524460674064225,-0.08890218458517418,0.024958839390107235,0.27935469011581326,0.012568957147270243,-0.021193450768936306,-0.3028051927695331,0.01338149763722285,
1999-08-31,-0.03874130064552794,0.07543287875753335,0.06690435981174958,-0.11442095868590219,-0.12450913814993059,-0.0337383380342805,-0.17762237762237765,,-0.10522391194757197,-0.0456731987344694,0.024002545059622404,-0.06517106477701762,0.0003603634532256539,-0.12236272710434604,-0.1364683971598184,0.09086341199958081,0.05206853267549416,-0.16143670535258003,-0.15005379711262057,-0.08645331240892284,
1999-09-30,-0.0070183266155274815,0.005095994311448138,0.13184530174539644,0.2284433490498643,-0.02162867035388283,-0.0730565045149082,-0.021517302573203168,,-0.15495850792868282,0.0105341281530007,0.027350152659489035,-0.07473877920214578,-0.009035051863319765,-0.031029763503574892,-0.10065690741289912,0.07883248476727456,-0.019141659882883855,-0.09500572808936603,0.05551671799522606,-0.1100299600192235,
1999-10-31,-0.013778092404136522,-0.033876845160891844,0.15582891481088712,0.2222019145096068,-0.1736602628918099,0.02474305291206713,-0.174563591022444,,-0.13720397249809013,0.45077196161850575,0.035902729983941395,0.09380429715641814,-0.0857019400029907,-0.006243647451720569,-0.042976478346889446,0.15913771452490577,-0.09593941646534099,0.048954997551705626,0.03944604883171432,0.01981699610737575,
1999-11-30,0.06999395224508431,0.03829311171487926,0.1947251241650969,-0.04230143746378301,0.1486693178342,-0.07206537890044584,-0.06545820745216502,,0.14733486807154228,0.45863860592394734,0.06638246041412899,0.1173747118420796,0.03723404587918111,0.0484365867913501,-0.07522682898817035,0.5979748517611712,0.08675934015108688,0.010411058630298786,0.18229462650754558,0.23848708670004481,
1999-12-31,0.027089265034297982,-0.01800067447867837,-0.10675562969140961,0.194513941381256,0.42504993342210406,-0.03169808574132016,-0.09585619122257061,,-0.13370469629151527,0.5847394125476773,0.04726932897848224,0.07111650485436893,0.08538072347386327,-0.04743334325767612,0.05898590976832385,0.40689474951454385,-0.08312224134021295,-0.03795078279652253,-0.08073255520382194,-0.03278916688498834,-0.008642027100725702
2000-01-31,-0.0021688412386361433,0.018521871189280947,-0.03605567226890749,-0.25278098387247716,-0.030856021584498516,0.04183109707971577,-0.2303754266211604,,0.10336734693877547,0.0713486425965173,0.02374124550444834,0.03084636301835486,0.20762697965071752,0.06656890983678099,-0.07448785402440383,0.2439123715133824,0.05539131826069843,-0.023557944898245253,0.02423469387755106,0.04197033438012299,-0.008273031187846502
2000-02-29,-0.02575152772793554,-0.08444832266821778,0.4139696334032563,0.06484202792064675,0.23162583518930968,-0.002083333333333326,-0.16097560975609748,,-0.08460495083079,0.25819999145198524,-0.10499822036914619,0.044464594839666916,0.04957091526079993,-0.14755869220797924,-0.08435337945715804,-0.06074279763970836,0.04611575760685516,0.04408262388939632,0.2867182846932699,-0.05758965804837379,-0.1526402252992256
2000-03-31,0.03840382930550157,-0.029907898957436507,0.06093683170247943,-0.0795463920618612,0.28647906853740657,-0.01969683216846685,0.5874620829120323,,0.020317772212245178,0.07080059587045762,-0.07599432870770606,0.005520569681064291,0.0493474915901444,-0.03967294885969219,0.13414957734733335,0.013543775506924982,0.20873947644392166,0.1664213453338581,0.09770332386112068,-0.012884371567037478,-0.0029960093348329053
