Date,^GSPC,mean
2008-02-29,0.08496149983364143,1.0439580537170288
2008-03-31,0.054588114202609006,0.9916087540913124
2008-04-30,0.09745100959855635,1.1382994106282718
2008-05-31,0.12367553316384794,1.2931875746671708
2008-06-30,0.07405357189130135,1.2760579007319384
2008-07-31,0.006848017129006179,1.0729743312454125
2008-08-31,0.026183769884145613,1.011408419206797
2008-09-30,-0.025426426552211168,0.8276959413474326
2008-10-31,-0.22419885128704353,0.30984327526083527
2008-11-30,-0.29287444534061935,0.16280098309140323
2008-12-31,-0.29726171365483056,0.22067942907347804
2009-01-31,-0.3068601758024634,0.2543803014543055
2009-02-28,-0.3551860507387766,0.14677697783628696
2009-03-31,-0.39370425024914735,0.07014409811104355
2009-04-30,-0.3208127334018954,0.27381730624852324
2009-05-31,-0.27736486278259276,0.41679609460407185
