Date,SNP 500,Aggregated_G2G_Mean,Aggregated_ETHICAL_Mean,Aggregated_FOE_Mean
2009-03-31,-0.39370425024914735,-0.0541926905806712,0.07014409811104355,1.5156618453020765
2009-04-30,-0.3208127334018954,0.04677555025574195,0.27381730624852324,1.9334288227135343
2009-05-31,-0.2773648627825928,0.10864553948099882,0.4167960946040719,2.130424501389248
2009-06-30,-0.2583810553237461,0.15151960068981768,0.4698892137102518,2.3035807777905353
2009-07-31,-0.2506083463128824,0.13457335688772498,0.5091608382962451,2.446348568446996
2009-08-31,-0.19142762176355846,0.1930405910211307,0.6602426735807155,2.8906931514888496
2009-09-30,-0.16353818413441346,0.22271232561818072,0.7281642960303948,3.083413045497294
2009-10-31,-0.14503104561238225,0.2501246617321895,0.7419694631572755,3.219321805424824
2009-11-30,-0.1286907273263177,0.23970208851420285,0.7630229234706931,3.4702423348952336
2009-12-31,-0.11082624191581623,0.2469225767234004,0.8313332806449172,3.6187426191027408
2010-01-31,-0.10025279199198588,0.2635325253192667,0.8695866787857591,3.746936781604085
2010-02-28,-0.1278170846845199,0.21178641480034627,0.8188152078666457,3.5304073239525167
2010-03-31,-0.07745676016134484,0.2687957660158539,0.9497130785817248,3.922201709917865
2010-04-30,-0.04120723176460839,0.2993136398600621,1.0831699326903586,4.13446605679772
2010-05-31,-0.0990672906712784,0.2428082451209121,0.966312765073853,3.894286795224703
2010-06-30,-0.13246091171931704,0.16414549960158525,0.8878318614843208,3.8663066079187063
2010-07-31,-0.1353097516441143,0.15429150033924172,0.8769794424280366,3.861145858704544
2010-08-31,-0.12932073318222792,0.14988310776372596,0.8994240222634239,4.1294048431804855
2010-09-30,-0.10145371166793836,0.17060129048966927,0.9889488496750236,4.49771672501063
2010-10-31,-0.0618133304024372,0.20126226342502712,1.100402259852654,4.810229452621528
2010-11-30,-0.03994809668994603,0.2072593855198748,1.153926882665135,5.081712381850138
2010-12-31,-0.005805117156110429,0.2605372984716515,1.3092134964431008,5.519843599364521
2011-01-31,0.02710157684889425,0.30147868907262465,1.3689484864488048,5.696538029706284
2011-02-28,0.057931306946689125,0.34538201408348546,1.4208324498283604,5.954217692821016
2011-03-31,0.04461315320462145,0.3318795829258733,1.3684643370265774,5.895170774208663
2011-04-30,0.06624915875342262,0.3455249190685299,1.4245817200572728,6.131669966434228
2011-05-31,0.07169886422558512,0.3395912343284793,1.4227237133825716,5.9074576291650285
2011-06-30,0.030841355461227238,0.28149867074758034,1.3177444408623635,5.636399665384211
2011-07-31,0.0611877912915153,0.2931395896912833,1.3930251990918099,5.9357567054416105
2011-08-31,-0.050825084827824,0.1785979102540041,1.033485405677596,5.048592822266047
2011-09-30,-0.05997533085700135,0.17374795374307234,0.9970025001089486,5.040923602087757
2011-10-31,-0.033279459939375984,0.2046258509537256,1.056504715997789,5.416751796837455
2011-11-30,-0.017905522107158012,0.22204256631688865,1.0895893479401615,5.514143444848631
2011-12-31,-0.0043657901091758156,0.2767579590318591,1.0699763265007685,5.561496279946594
2012-01-31,0.041483286274287545,0.3203574506237875,1.1756723845442538,5.819799184933148
2012-02-29,0.08305161993440424,0.3447314070251096,1.342208109694616,6.050932415040046
2012-03-31,0.11248246946455764,0.3730306579767143,1.3802315414141624,6.385692183162607
2012-04-30,0.11023145040042093,0.3677202094528771,1.36884294029736,6.398736521817403
2012-05-31,0.07407098995562889,0.31153246799574297,1.256698292680034,5.781409066574184
2012-06-30,0.059826289087815177,0.29921372450954403,1.1639973871737348,5.558682602589267
2012-07-31,0.08888830000822033,0.3521371817629849,1.2063763468165651,5.511810684222724
2012-08-31,0.1238602274992151,0.3878205888864678,1.2967084945466614,5.748628866345798
2012-09-30,0.155868573682602,0.4019539983666693,1.36410323055598,6.048421614506943
2012-10-31,0.15138192771874515,0.414081308888151,1.3113766549715689,5.997579101436435
2012-11-30,0.11670451668377813,0.38146487713752814,1.3079951178974838,5.966153980104005
2012-12-31,0.1389448006421179,0.4204360896152899,1.402112490676412,6.398541279415136
2013-01-31,0.1854782120208005,0.4899806350648464,1.5358681501350455,6.860911197808172
2013-02-28,0.2110363370674453,0.539877053941185,1.5948371275951752,7.0005611003232975
2013-03-31,0.2418804943414674,0.5799011011349846,1.6470214934678813,7.206233750778319
2013-04-30,0.25779471714057123,0.6164348021336039,1.6144475991941103,7.044634996078688
2013-05-31,0.3131613550024943,0.6560746401646265,1.693019876371903,6.977151991394472
2013-06-30,0.2962886500742994,0.6244760483235781,1.6485554115618588,6.9310532241940335
2013-07-31,0.336250162349113,0.6627356026011825,1.7430485179208226,7.4281599655416
2013-08-31,0.3373858325421304,0.66925905309664,1.815426363209704,7.788012908686733
2013-09-30,0.35106313168093584,0.6885336503683702,1.8816321671957748,8.363302519109341
2013-10-31,0.3773713409597559,0.7420168006260489,1.9705783806927184,8.727387904683377
2013-11-30,0.4282327732945881,0.833920773324398,2.0372183607639567,9.266121670323582
2013-12-31,0.4476391798901391,0.8017300911317383,2.054304079011171,9.447807959434718
2014-01-31,0.4593157667869781,0.7876372913215679,2.1155184788999435,9.366072433542175
2014-02-28,0.4550540520058497,0.7892136761910409,2.100295592217387,9.488016668408603
2014-03-31,0.49228142274454795,0.8518019086586583,2.184611535081938,9.815575790309913
2014-04-30,0.4928740004339656,0.8803992440083241,2.1573946861894235,9.499279898962758
2014-05-31,0.5132970653072673,0.9163826975272212,2.1655105147787914,9.395364173009211
2014-06-30,0.5591984339266178,0.9488045830565826,2.246107291667792,9.70607410313359
2014-07-31,0.58002875211034,0.9427829712143472,2.2781469577837696,10.046817281166973
2014-08-31,0.5707652080125172,0.9193967755913048,2.252631810192708,9.692911423827486
2014-09-30,0.5961455129832398,0.9641702312271068,2.291108454552618,9.630016960867788
2014-10-31,0.5513401221301808,0.9213856674644236,2.1757336662191964,9.455823023709394
2014-11-30,0.6372625480084844,1.0372887137579097,2.4407749785483848,10.5558342561209
2014-12-31,0.6450255637793214,1.0618452624221562,2.4782948631769117,10.908403094985433
2015-01-31,0.6241348036513383,1.0123181566859167,2.408784578981256,11.150910850059557
2015-02-28,0.6673910317828502,1.058481357570215,2.5142440768632923,11.749680043345688
2015-03-31,0.6656250169692215,1.079009074561282,2.5719926234848054,11.738268029576659
2015-04-30,0.6775346107304052,1.0899706392971689,2.5909957616171084,11.77079052053261
2015-05-31,0.6912125608937505,1.0997553196072458,2.631397188112932,11.870728128676806
2015-06-30,0.6810747357166445,1.0919994884052302,2.62609203018215,11.775127813872414
2015-07-31,0.6769586760710642,1.1172176855812148,2.5846548537846967,11.454874703271413
2015-08-31,0.6334941342597801,1.0777643744500818,2.5201535037238405,11.696151178128645
2015-09-30,0.5570481444539586,0.9465475323737402,2.368405938833715,11.188635202022953
2015-10-31,0.621439527210385,1.0113153681630211,2.4677821237594597,11.82334321411243
2015-11-30,0.6661263597762794,1.0381307577527998,2.5361915841646008,11.711095538291413
2015-12-31,0.6448759764560452,1.0697057323581831,2.453482035396989,11.145883161099226
2016-01-31,0.5363842919835742,0.9587431224017471,2.184282019345556,10.178473188855529
2016-02-29,0.5250296469159299,0.9676700726875728,2.178661715023181,9.954505460331543
2016-03-31,0.6191503826181971,1.0748727245674137,2.433704766505934,10.579647290560382
2016-04-30,0.6620573536174608,1.113273364564445,2.6261789125222657,10.758825935596626
2016-05-31,0.6540617139280642,1.0415993669514343,2.6084035171940285,10.666073589370924
2016-06-30,0.6687488220349662,1.0814317480492872,2.635147324160604,10.53356185355133
2016-07-31,0.7208083386012267,1.1523254411415675,2.709317941883791,10.720260829052966
2016-08-31,0.7436949239657462,1.1033282163244231,2.761821006251326,10.9689612632497
2016-09-30,0.7278464269643381,1.040500035606077,2.7443259037064953,10.641228884854492
2016-10-31,0.7160988906857713,0.9950027486258328,2.735926384937467,10.319293985675623
2016-11-30,0.7336879322664114,1.0908639832881557,2.7450919137991048,10.6742725587212
2016-12-31,0.7990667029461584,1.1845398819869846,2.8413181797329274,11.125147331055508
2017-01-31,0.8218786100417408,1.1731041515824177,2.9319774482124346,11.19679992362742
