Date,^GSPC,ABT,CC,FNMA,PG,KMB,KR,NUE,PM,PBI,WBA,WFC
1999-11-30,-0.050561764528664024,-0.2298764956711608,,0.449029716933143,-0.12997592024777607,-0.14357266448975944,-0.13991442892824146,-0.36020540884724034,,0.28136447680964644,-0.277720556068634,-0.22171904884232832
1999-12-31,-0.03298961988391825,-0.24076567192616297,,0.3862409893804353,-0.11758156903603952,-0.14968352115465042,-0.21358877223474831,-0.3462696518918666,,0.23978693545979501,-0.2465977029669446,-0.26068161016695746
2000-01-31,-0.03443460541921923,-0.26852693152704454,,0.3328638122170866,-0.1278459217964797,-0.15076935857949741,-0.20763901900399412,-0.3522383372746528,,0.26716913610956367,-0.2591791445681356,-0.30525869737101863
2000-02-29,-0.05155429152897102,-0.2631429183258864,,0.287995893179557,-0.2505004572073663,-0.22481087071954714,-0.2311225147102284,-0.36573457145220856,,0.3078517911353892,-0.2713314167071674,-0.3230765737970605
2000-03-31,-0.026680782207032492,-0.2690756782349123,,0.2955775872181381,-0.48739131302112526,-0.2873504681273063,-0.2365274618151098,-0.3657146058883883,,0.265369370827443,-0.30198216937075106,-0.31971239705333065
2000-04-30,-0.017753859619222635,-0.2259187427727521,,0.3604403751976814,-0.4707970200142711,-0.21346503837933142,-0.18921328800588105,-0.3724941834772809,,0.2040521380293652,-0.2787854126288784,-0.27285870349644215
2000-05-31,-0.037748373200368876,-0.21492125868219897,,0.3341310766321709,-0.478852715499256,-0.20055735628814422,-0.18033653568683503,-0.3929133703131285,,0.16466271453142403,-0.274514252431314,-0.2597519818316857
2000-06-30,-0.017472270143311812,-0.202058807494661,,0.32498142755526255,-0.5268171874997614,-0.22278813143752077,-0.18446489407525432,-0.41122568805611903,,0.16919328293202737,-0.25970893270802575,-0.26555511628823053
2000-07-31,-0.012322325177685537,-0.19545456851988002,,0.2701156371256616,-0.5297707193318959,-0.22046897993639178,-0.153617964102033,-0.41287618942177867,,0.11491429967541174,-0.22080235950453872,-0.2647888771755217
2000-08-31,-0.006513747631184071,-0.20049888267691895,,0.28974302838648647,-0.5034902498420073,-0.2087262894253303,-0.15465956286426807,-0.4060426099805505,,0.08898574013802817,-0.1970959026462803,-0.24661531686468022
2000-09-30,-0.014629988451409356,-0.17121397672770566,,0.37850307286193086,-0.4855213921472045,-0.2542210346617302,-0.14201143791325116,-0.41970830796809316,,0.12005048487242216,-0.1430775111208796,-0.23281740934496742
2000-10-31,-0.050962233626404924,-0.133956126852442,,0.4965436840693686,-0.4079513586525679,-0.20089994463780123,-0.15726690022599066,-0.43022019945425577,,-0.02226946228326405,-0.09682988132782874,-0.24400464124329452
2000-11-30,-0.05800694296997753,-0.10822039264516657,,0.5482995673937365,-0.4133769655494798,-0.13130769995088834,-0.10600169406319246,-0.4176784060799376,,-0.022593074311878566,-0.05188491628184632,-0.23024801991831353
2000-12-31,-0.07857616800147271,-0.13350082465294227,,0.6261594884441858,-0.40267482425583334,-0.11773691613482215,-0.09535996371756504,-0.40198960052502836,,0.005121984424465069,-0.09239033885324498,-0.17507974282179775
2001-01-31,-0.07637992896231682,-0.17746110282817215,,0.5514419329059741,-0.4159116430189271,-0.14398336449476548,-0.12075845617507637,-0.3991296037648763,,0.06172851056351362,-0.11831647849904892,-0.18250348945943623
2001-02-28,-0.09031755328648028,-0.14742519151484576,,0.5839860155943756,-0.39781398505486937,-0.10644086174656679,-0.1134739742951734,-0.3862937658459615,,0.07855471191348454,-0.0614430659780567,-0.18888553627680665
2001-03-31,-0.14623204787080854,-0.16171898587973818,,0.5576940928462888,-0.4638290820674274,-0.10433511932655722,-0.11930485078248018,-0.385433678385671,,0.07617331794994246,-0.06812439838995982,-0.20473150466845022
2001-04-30,-0.14437276810316624,-0.16316649889888468,,0.5648907950548554,-0.5140169132286043,-0.15948852810949438,-0.1398316653444278,-0.37794412656589543,,0.09141600036725989,-0.0893744092437265,-0.21501037404363618
2001-05-31,-0.10681791644546737,-0.1313626958833595,,0.5694705186923308,-0.4681936699762977,-0.2034046779452356,-0.11562026601093019,-0.3583430542081078,,0.1512586985499977,-0.0828631867799329,-0.22195836682669887
2001-06-30,-0.12158128024103984,-0.12268461465333946,,0.6282988858326697,-0.47940645834974094,-0.21496409949371578,-0.10536636609235261,-0.35835748355412,,0.16128671424226732,-0.10405816092025677,-0.23001546693161098
2001-07-31,-0.13755841409828998,-0.12915640327576208,,0.6336971214751324,-0.4445254734088842,-0.22828142095856319,-0.10568918313472961,-0.3663158097926727,,0.18424722770278093,-0.1999718309740464,-0.22668651069000265
2001-08-31,-0.14965779469828053,-0.11557341181074224,,0.6093226650084331,-0.40410981584192746,-0.17899512853964586,-0.08901121007350565,-0.3677699898027034,,0.19731790529047447,-0.160393168410037,-0.22198717049318348
2001-09-30,-0.2120815846215301,-0.13509548882296832,,0.5513141893056206,-0.4067571494567091,-0.18658279208979403,-0.10059694757726652,-0.3964587945321702,,0.17050036649800723,-0.192695528053932,-0.246273988805621
2001-10-31,-0.19718378763534897,-0.1090546653567459,,0.591789887849508,-0.4134921679853149,-0.222079220624331,-0.11136158345615403,-0.39492627146214937,,0.11198338002634314,-0.1799907991437985,-0.2748525801920007
2001-11-30,-0.17242462648632922,-0.10389886804674676,,0.6036527765702739,-0.3712887513897237,-0.23126744653457357,-0.11142429906505551,-0.3776192578756076,,0.14589705246589424,-0.19540779704981429,-0.26508989716230763
2001-12-31,-0.16531454170091342,-0.09128613247396283,,0.5655569429901729,-0.3608077727141075,-0.21269486971602944,-0.15279130778358263,-0.3577407690772645,,0.14308297845773874,-0.20310160490355939,-0.25477863994219563
2002-01-31,-0.16751676364773427,-0.08156051321687076,,0.5846881308111064,-0.3623367348389253,-0.21221774660132842,-0.17001176496375936,-0.3513975750300633,,0.14779556809019198,-0.16558663618911135,-0.23731083632295
2002-02-28,-0.185955100810282,-0.08004920797175724,,0.5616790475726974,-0.3218890865502937,-0.1876416996492612,-0.164313522420211,-0.33647152749483045,,0.1617700120419378,-0.12858846522235848,-0.22658735218860054
2002-03-31,-0.16118233637055931,-0.09921941857719674,,0.5807295215502485,-0.2955049379291995,-0.1589799523382824,-0.1446131041656305,-0.3280611502879368,,0.1966050660011249,-0.10578223321221603,-0.19465771707568777
2002-04-30,-0.18065490455050168,-0.10324652372357122,,0.5942994421221757,-0.2740384438132419,-0.14717549566135935,-0.1436086923027656,-0.32025424798656765,,0.20330291569239467,-0.11378639001933451,-0.18905515614980747
2002-05-31,-0.1959354789478024,-0.13646942786592092,,0.5775269542011642,-0.2630508598962798,-0.1397065481232217,-0.14014701974659527,-0.32073320880072387,,0.18376785018984285,-0.12742781497921965,-0.1685019229001637
2002-06-30,-0.2263496139974686,-0.21383935973036125,,0.5441749882573395,-0.2640197071998459,-0.15622735745031296,-0.17226323019896084,-0.3043937936318279,,0.174026195565632,-0.13082043095073828,-0.18402772383617982
2002-07-31,-0.27786234691454104,-0.24838410928754895,,0.4814068046613817,-0.31567727904158593,-0.21408618064640858,-0.18590930855842336,-0.3295239357277972,,0.12462266166251648,-0.17231442279684742,-0.20817958136339762
2002-08-31,-0.27368079204046813,-0.21208696735849314,,0.5229108981905705,-0.2742331346322547,-0.2027373844905233,-0.1839490005867511,-0.35796184153887506,,0.10873423035859445,-0.16379838831938898,-0.1770477353610847
2002-09-30,-0.29454481785402303,-0.21568644953673416,,0.4540198366435619,-0.27149191517725435,-0.21333975715307027,-0.22939528298765421,-0.3748492894679313,,0.048040144701741595,-0.18764788667784832,-0.19584268302443414
2002-10-31,-0.3006914600028027,-0.19495852316588796,,0.4267284595987642,-0.27685044797099323,-0.25788232343933476,-0.2627095110071899,-0.39516624913151494,,0.033971736985246845,-0.1925802942419908,-0.2035778345509904
2002-11-30,-0.27490505105495083,-0.18003074205987848,,0.40471344754222977,-0.30095235301681883,-0.2955558221506666,-0.2528048596082149,-0.37738501442315225,,0.056697419402303294,-0.22946977632773863,-0.21405844121015913
2002-12-31,-0.27991743796867913,-0.21122144488945827,,0.4109191495576941,-0.30103727316306383,-0.3273448580224176,-0.2466631341433638,-0.383867472410205,,0.053435055306995494,-0.25525660174384684,-0.2230175791119146
2003-01-31,-0.2814761140407379,-0.22236010191327704,,0.43406984320093084,-0.3070151819136728,-0.3418605766797247,-0.2370542392503667,-0.39224393676338337,,0.05030443038588304,-0.22524958388671582,-0.2119918962585336
2003-02-28,-0.3086249450848734,-0.24508768534185532,,0.3914435051731369,-0.32257357080683224,-0.3491162063265231,-0.2652410746873806,-0.3977061751122805,,0.02563299561706641,-0.2676954839194149,-0.2287793143639775
2003-03-31,-0.30442676172218514,-0.2385815495459316,,0.39329698276891156,-0.315540737490628,-0.35635632873913553,-0.27402684584307246,-0.3998387371630308,,0.018192252793633585,-0.25125704389571735,-0.230860691348747
2003-04-30,-0.2841857523475763,-0.21425128116266778,,0.47022049123934145,-0.27621340913193876,-0.3260615600742864,-0.265894658427677,-0.3978743293800348,,0.05555055596965223,-0.23031615162127,-0.21566081883027077
2003-05-31,-0.26276358157057356,-0.1913901397905207,,0.49662826854737124,-0.2753345258363237,-0.2964908358774881,-0.25030338536823443,-0.3837258163064505,,0.08939077149905457,-0.21899210860413826,-0.20963565113238336
2003-06-30,-0.2384989739479015,-0.17224570076322498,,0.4702431669276617,-0.2662935005664935,-0.27344144493419964,-0.23289198866142213,-0.3636533625540167,,0.12930627249867,-0.21856529703414654,-0.18042112386174852
2003-07-31,-0.23637916108891383,-0.1957723752990847,,0.43456059140460385,-0.28293045612609097,-0.29143527757695725,-0.22295840443538809,-0.3660243507522807,,0.12252195435937042,-0.24100125149388946,-0.17414053195841633
2003-08-31,-0.23778236820727466,-0.21781153083321764,,0.37892622748160587,-0.2902459024676111,-0.3075311724784245,-0.20597471824442076,-0.3614807376165103,,0.13193320917880005,-0.23295957746616555,-0.18824062504904993
2003-09-30,-0.22383424405842706,-0.1902033953048549,,0.45000400227752174,-0.2613057303517567,-0.2912977283974653,-0.19776697864285536,-0.36870347426869177,,0.14427748931169068,-0.21747075477170122,-0.17921702878393525
2003-10-31,-0.2148374713339231,-0.19486793205642228,,0.4946304336992356,-0.22931228436524037,-0.28204587974147105,-0.2030207114342499,-0.3609041706886231,,0.17442240333857034,-0.19828107510801724,-0.14238296496753733
2003-11-30,-0.209631008532141,-0.18678794963918643,,0.462565428335296,-0.22450732696841202,-0.2656967268059433,-0.20506411464870963,-0.3464616305238625,,0.1646392150449638,-0.1577063682037465,-0.12449393206696596
2003-12-31,-0.19529723140413852,-0.16505912434200803,,0.47999557867872716,-0.2140704739719338,-0.22439112631528388,-0.20930183466228253,-0.34632667205737844,,0.14793751611075354,-0.15338331942910355,-0.11378343154840993
2004-01-31,-0.17110295078721752,-0.17666910864996224,,0.5237268122760054,-0.2013685516475038,-0.21857231108097672,-0.19737479452370504,-0.3434134789758805,,0.16483192235824398,-0.17602508245499215,-0.11506665812828838
2004-02-29,-0.16604840993687206,-0.18100142100803446,,0.5578975655572332,-0.1765398745727186,-0.18231588116224817,-0.1917867693227315,-0.32580988701192415,,0.1709685726328818,-0.17361583459844762,-0.1151989567208108
2004-03-31,-0.17508511762392726,-0.20117763132778957,,0.532380181965606,-0.16832869391561261,-0.17044670576210863,-0.21602707446938008,-0.32445581687889,,0.18959173705426824,-0.18765260976648016,-0.11279006930462641
2004-04-30,-0.17084130151780097,-0.18723079935719114,,0.4895590114311279,-0.15223127727183594,-0.15049970907889057,-0.21921699776815085,-0.3133979827440505,,0.21312028785473844,-0.1963439989358069,-0.1252643539996562
2004-05-31,-0.18496993607112475,-0.1812640045245883,,0.44761416278048743,-0.14474109411659444,-0.14858300865963386,-0.2247003838857745,-0.32261695826539377,,0.2177030973535058,-0.18118595773561844,-0.11725314200586047
2004-06-30,-0.170991190012399,-0.17350920993428884,,0.4626867606567565,-0.11871868255690754,-0.1369177497295082,-0.21616742822427715,-0.28922774890532454,,0.22542582614913634,-0.16725254648443988,-0.10575809839878006
2004-07-31,-0.18354054146864307,-0.19440781752075295,,0.47747668557189427,-0.13347801441512533,-0.14148169480937378,-0.22440950996683684,-0.26403520501045546,,0.20321697116185097,-0.14905146503552255,-0.11540970390991845
2004-08-31,-0.19142707002914902,-0.1895381873702647,,0.4930318311867922,-0.12558220851422494,-0.14825746230247816,-0.23730337240755514,-0.2509531480596699,,0.19876125247370657,-0.15045265455353068,-0.11186332723427307
2004-09-30,-0.1780333171152705,-0.16941839608036088,,0.5002875204758165,-0.11198426759692,-0.13198430338499245,-0.2340527476558501,-0.230254566788264,,0.2198464870554914,-0.14349614083918863,-0.09812274646588055
2004-10-31,-0.1778412357169502,-0.17722886476704017,,0.4415016390664571,-0.14605683353497306,-0.16868056796817682,-0.2483321540734155,-0.22430161063199922,,0.22095460828014482,-0.1568784905798658,-0.09247060561102186
2004-11-30,-0.15411891330424854,-0.15998465408609835,,0.4557194512225166,-0.14156969634042857,-0.17106740289486194,-0.2346709042286818,-0.18560397954137944,,0.22371328080892694,-0.12338820765141688,-0.07174137221702634
2004-12-31,-0.1400020069439235,-0.14650293024267902,,0.4700575154017039,-0.10995747494310144,-0.14814307780816374,-0.22280105448917936,-0.16762858685613305,,0.24605668713701848,-0.1168616205488253,-0.0644691803422361
2005-01-31,-0.14830352136130123,-0.13734265541304583,,0.4378837322386916,-0.11046013050291716,-0.15099480560846895,-0.22336620202474045,-0.17341424068949973,,0.23203966411553142,-0.07232328052318808,-0.07750471619770831
2005-02-28,-0.13980740508158485,-0.13984250984248034,,0.362794404175406,-0.1515089192648105,-0.12942191840710593,-0.214113052143608,-0.12433466212005974,,0.26103569487903244,-0.05555404256502543,-0.08394256910984939
2005-03-31,-0.14201276538441446,-0.14250852276116258,,0.3026299256153187,-0.14970250242359034,-0.13958739033869913,-0.23135034362685977,-0.10632809068284577,,0.24858641288393096,-0.03199038201564167,-0.09315357177401601
2005-04-30,-0.15622209605011328,-0.1225433475922563,,0.2732781860316788,-0.13052615030689485,-0.14991049775506113,-0.24009693958001532,-0.15720796730167086,,0.2293236198766505,-0.0504392965067736,-0.09443020383826153
2005-05-31,-0.1497642180021253,-0.11395794730248415,,0.3001107813617915,-0.11130193060462418,-0.16005203348156355,-0.22892891973915266,-0.1715134915631491,,0.24169888815946655,-0.02805277920523842,-0.08445750750721974
2005-06-30,-0.1385826538286642,-0.11371842323937402,,0.3313572938907196,-0.12808839437141514,-0.15140805382456862,-0.20966242776797075,-0.17651706192813,,0.21371028112857676,-0.014728323500995687,-0.07562021727192084
2005-07-31,-0.1292634613594424,-0.12664924961595247,,0.3275718540079587,-0.12934502921995944,-0.16849606448458582,-0.18546807745057917,-0.17215265336959967,,0.21623851618566356,0.0006590203072869981,-0.07226904684124401
2005-08-31,-0.128315399559245,-0.13842016837817417,,0.25269891302006403,-0.1258219982971826,-0.16955310916003735,-0.18298438303847522,-0.1384538983475155,,0.2203124440375232,0.0062432176391679145,-0.08677556218131105
2005-09-30,-0.1275483814928114,-0.15688493740185827,,0.1929389915668381,-0.09590474913802832,-0.18390035654873388,-0.1746548048716022,-0.12077682736059402,,0.20399963552123454,-0.039280463501811004,-0.09668728543841393
2005-10-31,-0.1433807366288984,-0.16620448572490742,,0.16168244161699324,-0.10296550016538036,-0.2229634815138025,-0.18014266577104895,-0.13736591858873662,,0.18319336160583224,-0.03642362990241397,-0.0995204384601945
2005-11-30,-0.12220705806463686,-0.18164188730596312,,0.20062001472559435,-0.09507408219936622,-0.21277700604158734,-0.18668824810656917,-0.08286768911803714,,0.17598671453753123,-0.003318852758405058,-0.07067893983385859
2005-12-31,-0.11068698304502952,-0.19569256968822796,,0.20005356980818398,-0.07077679839003032,-0.20429327011760814,-0.18938066305222456,-0.05933234715490196,,0.19029926097540634,-0.017100463311000513,-0.05726868327819263
2006-01-31,-0.10292220467542253,-0.17863454749890423,,0.27561874047980284,-0.06125035023584749,-0.19953484451339099,-0.19609829893115674,-0.012221049242675046,,0.21689758252214503,-0.049605310519850634,-0.061763005937772654
2006-02-28,-0.10389088892930376,-0.16238200445722625,,0.2895939448283021,-0.036613285536594285,-0.2168757746669134,-0.18531131024879743,0.05496276759581392,,0.2040542747783426,-0.03291862563501826,-0.06224732722154252
2006-03-31,-0.09592142826822367,-0.15741586201955654,,0.27058337219629996,-0.048833206588676556,-0.20743063058531522,-0.17214156830728786,0.1509575682979463,,0.19211051961734713,-0.0321223770700854,-0.04438666423976017
2006-04-30,-0.09198998106173578,-0.1742693200464174,,0.2549470553509795,-0.08660141886317022,-0.21974013166905343,-0.17986069368534885,0.25176173289442744,,0.20270104289958554,-0.05834637989899599,-0.038302710230542936
2006-05-31,-0.09765673722007277,-0.17165290270124248,,0.2317388159683115,-0.11013446021336339,-0.19473460787787705,-0.17677651910166012,0.2535606288280515,,0.19209668949402967,-0.08531417533096881,-0.016655860603289694
2006-06-30,-0.11483911914092741,-0.1683865193942453,,0.20447133671160866,-0.11983354685588696,-0.18943913830597273,-0.17452118654595195,0.18389297397915025,,0.17545378516528284,-0.05508093074418085,-0.018382149637854374
2006-07-31,-0.1115438336333134,-0.14382636577951227,,0.20643516031406509,-0.09615432339010035,-0.1925039315959411,-0.14431020483140572,0.20451435437266627,,0.17689839001722643,-0.0031501978182486207,0.003965437619308237
2006-08-31,-0.09899235307337577,-0.11995326952814248,,0.21664553419758945,-0.038106653523974236,-0.1797747499444021,-0.13291552772290083,0.18699452884514026,,0.19454440810089044,0.025363153168679257,0.015497567014266848
2006-09-30,-0.08472550979718722,-0.11748040958664191,,0.2675774574849223,-0.01606675531085428,-0.14598245852061761,-0.13315351654117594,0.15376404253747333,,0.22761338926226388,0.023507099399150473,0.023078586357560275
2006-10-31,-0.06344458642830769,-0.12713823069502492,,0.32445795907234554,0.003330717152060359,-0.131694232515841,-0.14280883612026993,0.2409512399390055,,0.2564566541466954,-0.045290118872211585,0.038233906488635144
2006-11-30,-0.05166609364280535,-0.13065970926610698,,0.32801962916570343,0.01240949422287596,-0.13253857018241416,-0.1501964262476087,0.2953157283343851,,0.2709051677333766,-0.07114612485143405,0.030804598740441645
2006-12-31,-0.03870881230209755,-0.12108627600592324,,0.33985978811647943,0.01964713084029264,-0.12171244636937527,-0.13111978430520593,0.3076063244050213,,0.2619088624828903,-0.033211937602137004,0.02261253904035851
2007-01-31,-0.03509891025682756,-0.09067194251619927,,0.31608090422267254,0.033898416151729546,-0.10326743614479035,-0.11916258194639047,0.28836708667249006,,0.2820630563628257,-0.01582831339220352,0.027560642457271873
2007-02-28,-0.02547663122838255,-0.07958093591552838,,0.3205282183235177,0.029589415470134432,-0.10070663175395363,-0.092635606444839,0.3735708119039639,,0.2885200402682202,-0.02076778207172861,0.023672504157396926
2007-03-31,-0.04312417435349467,-0.06849130268148988,,0.28611155473608335,0.0006616920990983421,-0.11465912781353788,-0.07956771062298142,0.3622033218063313,,0.2548589326223298,-0.01792184504662972,-0.0014392557585996518
2007-04-30,-0.016688165614020714,-0.04231391902183612,,0.30294244964467354,0.012389097617446507,-0.08595493671704205,-0.0427100584727501,0.4100244999336483,,0.2745611706789942,-0.014158617313109391,0.01432272134539966
2007-05-31,0.005461103497451132,-0.03842424197266503,,0.3775924975898653,0.0008740803648719644,-0.0797595682432781,-0.041443396782903805,0.401725754021791,,0.28099198655270347,-0.02887572198298437,0.028966921614168747
2007-06-30,0.007024593254554261,-0.06807399112000172,,0.42121717273863174,-0.006822152303535278,-0.1027381407071317,-0.03877033963867105,0.35773302489889736,,0.2670848665509631,-0.03846126994664393,0.022031278159339227
2007-07-31,0.009922986863158657,-0.07926151903359507,,0.3966616776357278,-0.004181776272921089,-0.11896160148914288,-0.06180009462961667,0.30233366260484873,,0.2702232362925282,-0.030950914651175925,0.008054383433982426
2007-08-31,-0.020896174530517297,-0.08272529313254791,,0.4006568669714022,0.03120290276978946,-0.103554671164949,-0.0921593274850437,0.19611363510361485,,0.2421820269215685,-0.02512681835509143,0.016441753685037093
2007-09-30,-0.001077162895576374,-0.07978379664098836,,0.3735190415919086,0.08397138304155506,-0.09894607408278504,-0.07176686364510565,0.27195698256865164,,0.2434008343908339,-0.01700155487533399,0.03005008534157792
2007-10-31,0.01876190005865186,-0.0740411223485709,,0.3721441311139249,0.1294484198779676,-0.09343333007795411,-0.051352954509448344,0.3060601939770651,,0.24373150446308903,-0.11184537025328004,0.01546739119640364
2007-11-30,-0.016807205715148925,-0.06258015371894594,,0.12946293336280912,0.14220265338783536,-0.10434101746499405,-0.06357213967260748,0.2396091549806506,,0.12544723243380204,-0.11591226618472003,-0.06032848652429304
2007-12-31,-0.009421243990899487,-0.03889648529303436,,0.06617663754458597,0.17396600524223352,-0.10071932335800145,-0.07625224596616516,0.31830117286544585,,0.1264193602277812,-0.13921226725584468,-0.06951734356443903
2008-01-31,-0.056269278446914706,-0.037080905228750786,,0.03854250730368227,0.09582568735997446,-0.12765505821317435,-0.09491265741299205,0.2394248366783171,,0.0920952036803237,-0.18051786294721978,-0.11227907111776547
2008-02-29,-0.0674106647688069,-0.053855267670029815,,-0.00898438176704408,0.05705091952708748,-0.1425325471876299,-0.09496692073375441,0.352901701355487,,0.11035784355405534,-0.15569238232321686,-0.07720227491868618
2008-03-31,-0.08509858763838007,-0.07858243579139697,,-0.06149657320689522,0.08042149525431674,-0.15218497725794952,-0.10416199115746451,0.44959252516321874,-0.32269422295184563,0.08303537405270785,-0.1467295240930207,-0.09319683568829423
2008-04-30,-0.06013740626268613,-0.0827676084376776,,-0.02995973211341551,0.09612339433845853,-0.15344806930701865,-0.10346506957579668,0.4946050932293026,-0.32297008804719757,0.08901424369683437,-0.1511557580449623,-0.09590301387542503
2008-05-31,-0.0448655707238695,-0.0712879063395209,,-0.030994531828384245,0.05104336374328981,-0.159442831719124,-0.07387474659971559,0.5697798005457442,-0.30186670832954066,0.1097940960040863,-0.16197258543842555,-0.10809545000200306
2008-06-30,-0.07376289005099104,-0.0693424292110083,,-0.08171420373209777,0.03227897904059982,-0.1762005827670298,-0.0699803599943691,0.5515590885589015,-0.3187267220327011,0.08707381091140429,-0.16943475349559137,-0.17789489286862847
2008-07-31,-0.11290000448013889,-0.04934462316234044,,-0.2108777803623541,0.022049244205703245,-0.2221890560183128,-0.05385428594275427,0.3461662796929576,-0.2995812188362822,0.034092659411969914,-0.19807280103736846,-0.15977129618864036
2008-08-31,-0.10163984048285915,-0.03367937975119974,,-0.27441383341837833,0.10660964537761834,-0.18461940241376903,-0.053193985144482474,0.19969977239578593,-0.2703197949941877,0.06526790385647041,-0.15572197847856079,-0.09557290622449983
2008-09-30,-0.13169500736281062,-0.03425445824281087,,-0.34295392993539525,0.12268918081210804,-0.1542697067308067,-0.0730505352158525,0.11248759248217564,-0.30293351628128845,0.07379188871902435,-0.1899213083890451,-0.013930884663492031
2008-10-31,-0.24745000945634024,-0.06192722500935383,,-0.35652083003291496,0.013325299690240962,-0.19670291830238074,-0.08983273034278386,-0.04820720778746297,-0.40569002689377465,-0.07886426367012062,-0.31838724514243133,-0.04340799444422761
2008-11-30,-0.2874432003833562,-0.0697942938348405,,-0.3613279825165146,0.014596261724578284,-0.2219973939886921,-0.0756005187612159,-0.06818937912562258,-0.4384199971644156,-0.09990939044174713,-0.3328474525783196,-0.12499495432493726
2008-12-31,-0.28999812344964104,-0.08608071242260351,,-0.36006758360886437,-0.030913437230712562,-0.2713592077280336,-0.0894544668004584,0.05173231398409996,-0.42258695119695694,-0.10436890815186939,-0.3153062968500004,-0.1250201046287859
2009-01-31,-0.2955877821131911,-0.08759710779808076,,-0.3604633754887927,-0.06189672159443922,-0.2796432062321835,-0.10851072175323091,0.06355319015021173,-0.4271521091052214,-0.09537434322192836,-0.2914581128500907,-0.2621859197280945
2009-02-28,-0.3237303263412805,-0.06513763468074542,,-0.3622545707524064,-0.17790475286012178,-0.3089103847555355,-0.1529795744073395,0.039800291513331115,-0.4941495844332329,-0.13757724458525786,-0.3017893727858519,-0.3816532711836137
2009-03-31,-0.34616137667892133,-0.13016712908792355,,-0.3618627058266546,-0.2466792281756627,-0.3450477068953538,-0.1639984829851472,-0.02009229554934745,-0.49368027399423076,-0.15251497986537224,-0.328172346771391,-0.4201303369923863
2009-04-30,-0.30371304564653534,-0.15934431928861342,,-0.35948852016459076,-0.20450825668945435,-0.31139104366158776,-0.1621405782129337,0.05542249555625612,-0.481089778886615,-0.09922176007013986,-0.25706707112807436,-0.3222345965296795
2009-05-31,-0.2784112043010569,-0.15644690080063134,,-0.3593511567896473,-0.17065820010020902,-0.2889443558994733,-0.14889692962801812,0.0576395012117435,-0.42998507242630224,-0.12555273994807958,-0.2352016721548007,-0.18822220264833853
2009-06-30,-0.2673559954355745,-0.14008306832247872,,-0.3610192146629136,-0.16745112945510357,-0.2787137612897547,-0.1476800943373745,0.1196665811569952,-0.4081958715695033,-0.13673010960248505,-0.234311958575725,-0.2014997810730817
2009-07-31,-0.2628295630140493,-0.14417869413767792,,-0.36199788089096613,-0.13080697929703222,-0.24901910583761439,-0.1565899740797506,0.07950553452266049,-0.39245242815744324,-0.13358645130678046,-0.24658004491640065,-0.20385258642819384
2009-08-31,-0.22836570363696365,-0.14845453056666774,,-0.3546623910688371,-0.14932019986715164,-0.20857757951716574,-0.15934513618927346,0.12616164745349123,-0.36796904478730336,-0.13598338099501678,-0.22128444774538003,-0.14117723410145153
2009-09-30,-0.21212430639357974,-0.13304159199353846,,-0.3494963938139262,-0.10684446675544533,-0.21762557348441935,-0.16165292229989778,0.13109740757463956,-0.35659544583293407,-0.10628116982473015,-0.1798432363589743,-0.12904188956076015
