Date,^GSPC,ABT,CC,FNMA,PG,KMB,KR,NUE,PM,PBI,WBA,WFC
2014-09-10,1995.68994140625,42.900001525878906,,3.319999933242798,83.63999938964844,102.48322296142578,25.934999465942383,54.849998474121094,84.19000244140625,27.229999542236328,63.31999969482422,51.52000045776367
2014-09-11,1997.449951171875,42.560001373291016,,3.559999942779541,83.48999786376953,102.64620971679688,26.084999084472656,55.16999816894531,84.5,27.229999542236328,63.439998626708984,51.59000015258789
2014-09-12,1985.5400390625,42.54999923706055,,3.4600000381469727,83.26000213623047,101.64908599853516,25.915000915527344,54.959999084472656,84.0199966430664,26.530000686645508,62.81999969482422,51.70000076293945
2014-09-15,1984.1300048828125,42.720001220703125,,3.359999895095825,83.87000274658203,102.00383758544922,25.774999618530273,55.349998474121094,84.19999694824219,26.010000228881836,62.720001220703125,51.939998626708984
2014-09-16,1998.97998046875,42.900001525878906,,3.430000066757202,84.08000183105469,102.44486999511719,26.110000610351562,55.619998931884766,84.81999969482422,26.25,63.63999938964844,52.310001373291016
2014-09-17,2001.5699462890625,43.380001068115234,,3.4200000762939453,84.16000366210938,102.32022857666016,26.149999618530273,57.810001373291016,84.9000015258789,25.8700008392334,63.72999954223633,52.5099983215332
2014-09-18,2011.3599853515625,43.689998626708984,,3.299999952316284,84.19000244140625,102.32022857666016,26.2450008392334,58.09000015258789,84.72000122070312,25.75,63.18000030517578,53.2400016784668
2014-09-19,2010.4000244140625,43.59000015258789,,3.1500000953674316,84.47000122070312,102.52157592773438,26.075000762939453,57.63999938964844,85.55000305175781,25.75,62.880001068115234,53.36000061035156
2014-09-22,1994.2900390625,43.400001525878906,,2.9800000190734863,84.80999755859375,103.23106384277344,26.014999389648438,56.959999084472656,86.05000305175781,25.3700008392334,60.41999816894531,52.900001525878906
2014-09-23,1982.77001953125,42.5,,3.109999895095825,84.44000244140625,102.08053588867188,26.014999389648438,56.70000076293945,83.66000366210938,25.18000030517578,61.099998474121094,52.099998474121094
2014-09-24,1998.300048828125,42.630001068115234,,3.1600000858306885,85.23999786376953,104.37200164794922,26.389999389648438,56.16999816894531,84.44999694824219,25.479999542236328,61.52000045776367,52.130001068115234
2014-09-25,1965.989990234375,42.0,,3.069999933242798,84.33000183105469,102.78044128417969,25.844999313354492,55.25,83.69999694824219,25.3799991607666,60.4900016784668,51.40999984741211
2014-09-26,1982.8499755859375,42.0099983215332,,2.9800000190734863,84.58000183105469,103.40364074707031,25.864999771118164,55.22999954223633,83.2300033569336,25.209999084472656,60.18000030517578,51.869998931884766
2014-09-29,1977.800048828125,41.900001525878906,,2.880000114440918,84.44000244140625,103.46116638183594,25.985000610351562,54.560001373291016,82.66000366210938,24.989999771118164,59.599998474121094,51.689998626708984
2014-09-30,1972.2900390625,41.59000015258789,,2.690000057220459,83.73999786376953,103.13518524169922,26.0,54.279998779296875,83.4000015258789,24.989999771118164,59.27000045776367,51.869998931884766
2014-10-01,1946.1600341796875,41.18000030517578,,1.7000000476837158,83.13999938964844,102.34899139404297,25.799999237060547,52.83000183105469,83.47000122070312,24.219999313354492,59.040000915527344,51.2599983215332
2014-10-02,1946.1700439453125,41.209999084472656,,1.5099999904632568,83.05000305175781,102.4065170288086,25.75,52.380001068115234,84.20999908447266,24.020000457763672,59.7599983215332,51.400001525878906
2014-10-03,1967.9000244140625,41.790000915527344,,1.8899999856948853,83.79000091552734,103.25982666015625,26.440000534057617,51.97999954223633,84.51000213623047,24.3799991607666,60.77000045776367,52.099998474121094
2014-10-06,1964.8199462890625,42.36000061035156,,1.7599999904632568,83.56999969482422,102.42569732666016,26.510000228881836,51.45000076293945,84.56999969482422,23.68000030517578,60.650001525878906,52.029998779296875
2014-10-07,1935.0999755859375,41.459999084472656,,1.6699999570846558,83.16000366210938,102.55992126464844,26.475000381469727,50.529998779296875,83.9800033569336,23.610000610351562,59.84000015258789,51.08000183105469
2014-10-08,1968.8900146484375,42.13999938964844,,1.7200000286102295,84.18000030517578,104.70757293701172,27.03499984741211,51.349998474121094,85.05999755859375,24.010000228881836,61.459999084472656,52.150001525878906
2014-10-09,1928.2099609375,41.630001068115234,,1.7599999904632568,83.66000366210938,103.9789047241211,26.6299991607666,49.630001068115234,83.91999816894531,23.139999389648438,61.54999923706055,51.119998931884766
2014-10-10,1906.1300048828125,41.540000915527344,,1.8899999856948853,84.69000244140625,103.95973205566406,26.959999084472656,48.709999084472656,84.27999877929688,22.989999771118164,62.9900016784668,50.63999938964844
2014-10-13,1874.739990234375,40.91999816894531,,2.25,83.37000274658203,102.2051773071289,26.454999923706055,48.220001220703125,84.06999969482422,22.6299991607666,60.689998626708984,50.20000076293945
2014-10-14,1877.699951171875,41.060001373291016,,2.4000000953674316,83.55000305175781,102.02301025390625,26.700000762939453,49.0099983215332,83.69000244140625,22.899999618530273,60.689998626708984,48.83000183105469
