Date,^GSPC,MMM,ADBE,AMZN,ADSK,SAM,KMX,CMG,CB,CTSH,CL,COST,DIS,FDX,JWN,QCOM,SLB,LUV,SBUX,TROW,UPS
1999-03-25,1289.989990234375,35.4375,7.0,69.9375,9.875,8.3125,1.96875,,31.625,0.625,23.28125,45.28125,32.9244384765625,47.46875,19.375,6.15234375,29.125,14.38888931274414,3.640625,16.8125,
1999-03-26,1282.800048828125,35.15625,7.1171875,69.53125,10.140625,8.0,1.96875,,31.6875,0.61328125,23.140625,45.5,32.49284362792969,47.34375,18.84375,6.97265625,29.75,13.777777671813965,3.546875,16.78125,
1999-03-29,1310.1700439453125,35.65625,7.375,74.8125,10.8125,8.0,1.9375,,32.1875,0.6510416865348816,23.53125,45.90625,32.61615753173828,48.125,20.0625,7.18359375,30.96875,13.333333015441895,3.671875,17.28125,
1999-03-30,1300.75,35.125,7.03125,82.34375,10.515625,7.8125,1.9375,,31.125,0.59375,23.375,45.0,32.369529724121094,48.75,20.4375,7.3125,30.96875,13.94444465637207,3.53125,16.96875,
1999-03-31,1286.3699951171875,35.375,7.09375,86.09375,10.109375,7.75,1.96875,,31.1875,0.578125,23.0,45.78125,30.70481300354004,46.5,20.4375,7.7734375,30.09375,13.44444465637207,3.5078125,17.1875,
1999-04-01,1293.719970703125,36.375,7.046875,85.5,9.296875,7.8125,1.96875,,30.875,0.53125,23.25,44.96875,31.074750900268555,48.0625,20.40625,8.5625,29.0,13.472222328186035,3.703125,15.984375,
1999-04-05,1321.1199951171875,36.5,6.953125,93.25,9.46875,7.75,1.9375,,30.5625,0.5364583134651184,23.625,45.125,31.074750900268555,48.5625,20.4375,9.3046875,29.1875,13.75,3.8515625,16.1875,
1999-04-06,1317.8900146484375,35.96875,6.9453125,91.4375,8.9375,7.6875,1.96875,,29.875,0.4895833432674408,23.4375,46.25,30.211563110351562,49.71875,20.46875,9.12109375,28.9375,13.5,3.84375,16.234375,
1999-04-07,1326.8900146484375,35.65625,6.75,87.90625,7.625,7.625,1.90625,,31.0625,0.421875,23.375,45.4375,32.43118667602539,51.375,20.25,8.65625,27.75,13.94444465637207,3.875,16.5,
1999-04-08,1343.97998046875,35.84375,6.7265625,89.5,7.375,7.5625,1.875,,30.375,0.4635416567325592,23.828125,44.65625,33.602657318115234,52.3125,21.03125,9.2734375,28.15625,14.44444465637207,3.984375,16.8125,
1999-04-09,1348.3499755859375,35.59375,7.046875,91.4375,7.1875,8.0625,2.03125,,29.3125,0.4270833432674408,23.40625,44.9375,34.03424835205078,51.6875,21.1875,9.09765625,29.15625,14.833333015441895,4.046875,16.28125,
1999-04-12,1358.6300048828125,35.5,7.046875,92.21875,7.234375,7.75,1.9375,,29.0,0.4296875,23.96875,44.90625,34.9590950012207,52.84375,21.8125,10.0546875,28.90625,14.0,4.0546875,16.0625,
1999-04-13,1349.8199462890625,36.4375,7.09375,89.1875,6.625,7.875,1.90625,,29.125,0.4479166567325592,23.734375,44.40625,34.28087615966797,52.46875,21.0,10.609375,29.0625,14.0,4.0,16.296875,
1999-04-14,1328.43994140625,37.625,7.15625,84.0,6.8125,7.875,1.96875,,28.25,0.4986979067325592,23.328125,43.0,34.52750015258789,52.84375,18.59375,9.87109375,28.28125,14.55555534362793,3.9375,16.234375,
1999-04-15,1322.8499755859375,39.625,7.046875,83.625,6.9375,7.9375,2.03125,,28.0,0.5182291865348816,22.890625,41.625,33.602657318115234,51.1875,19.15625,9.859375,30.5,13.80555534362793,4.0703125,15.5,
