Date,^GSPC,mean
1999-01-31,1.0,1.0
1999-02-28,0.9982441825043452,1.0052743665017077
1999-03-31,1.0263371588668415,1.0103136773393282
1999-04-30,1.0688530315521698,1.0473891803129254
1999-05-31,1.066704805579112,1.0438142054410477
1999-06-30,1.0590803104749729,0.9997054508007212
1999-07-31,1.10587599414251,1.0265782776373436
1999-08-31,1.063032919776763,0.9821074532234467
1999-09-30,1.055572207542712,0.9667989269495256
1999-10-31,1.04102843612795,0.9454355452651334
1999-11-30,1.113894130772065,1.0096849957877243
1999-12-31,1.1440687041006978,0.9809939512393603
2000-01-31,1.1415874007154114,0.9476732771684139
2000-02-29,1.1121897811120267,0.8887224079712157
2000-03-31,1.1549021276211762,0.8233552660842827
2000-04-30,1.1702312798487868,0.8844681077654934
2000-05-31,1.1358970577932537,0.8754441245624692
2000-06-30,1.1707148202737734,0.8552211312205132
2000-07-31,1.1795582139030296,0.8620359285708026
2000-08-31,1.1895325996513493,0.8831211162795044
2000-09-30,1.175595535693936,0.9132205287918279
2000-10-31,1.1132064523810694,0.946443064370756
2000-11-30,1.101109403161178,1.0123712777192928
2000-12-31,1.0657882968549202,1.0413229858696142
2001-01-31,1.0695596393560205,1.0028718187968029
2001-02-28,1.045626199488613,1.052305546794682
2001-03-31,0.9496108268020026,1.0265527182657153
2001-04-30,0.9528035488528048,0.9998218663446902
2001-05-31,1.0172920702086778,1.0335560037399487
2001-06-30,0.9919406852506676,1.0352628476732202
2001-07-31,0.96450503599421,1.0092562460769976
2001-08-31,0.943728195459004,1.0437506055397385
2001-09-30,0.8365351769304709,0.9875858952586773
2001-10-31,0.8621174081653492,0.9790103439625683
2001-11-30,0.9046333980317276,1.0008130928184054
2001-12-31,0.9168427087941724,1.0080004776588556
2002-01-31,0.9130610925507536,1.0286876321407925
2002-02-28,0.8813991088818609,1.0637772484848418
2002-03-31,0.9239384580763764,1.1009376536617175
2002-04-30,0.8905005113532269,1.113096844021465
2002-05-31,0.8642609815760317,1.1053984673955592
2002-06-30,0.8120343714019844,1.0701879175810718
2002-07-31,0.7235776253309077,0.9875612090985797
2002-08-31,0.7307581167692789,1.0045504546695843
2002-09-30,0.6949307838187814,0.9511016494013008
2002-10-31,0.6843758795658915,0.9162560704354651
2002-11-30,0.7286558410281789,0.9097814826827627
2002-12-31,0.7200486596318546,0.882136787839398
2003-01-31,0.7173721288848813,0.885949586543482
2003-02-28,0.6707526405020052,0.8394840291780971
2003-03-31,0.6779616860844045,0.8405849294935482
2003-04-30,0.7127191863194321,0.888109163855904
2003-05-31,0.7495049558448643,0.9264876202732224
2003-06-30,0.7911717072177401,0.9658798876437186
2003-07-31,0.7948118120455608,0.9439982862689287
2003-08-31,0.7924022498125923,0.9320864016232014
2003-09-30,0.8163537197916498,0.9632235402029471
2003-10-31,0.8318028174279912,0.997927833909478
2003-11-30,0.8407432624773183,1.0245150860196768
2003-12-31,0.8653569688728279,1.0450550968580234
2004-01-31,0.9069029559659348,1.0509877924110054
2004-02-29,0.915582523350268,1.0800519793622698
2004-03-31,0.9000648501086012,1.0679080055054362
2004-04-30,0.9073522554240264,1.0760456245672603
2004-05-31,0.8830908161983821,1.0733734349382593
2004-06-30,0.9070948695748428,1.1165747888593727
2004-07-31,0.8855453471119455,1.123055955356512
2004-08-31,0.8720027409492707,1.1318490230937643
2004-09-30,0.8950022545326208,1.167069758091347
2004-10-31,0.8953320932834312,1.142289672339831
2004-11-30,0.9360676421671346,1.1941473816873471
2004-12-31,0.9603089419489712,1.2311945357579444
2005-01-31,0.9460537294754744,1.2316619219589682
2005-02-28,0.9606431087956334,1.259341734385733
2005-03-31,0.9568561034232592,1.258448503719225
2005-04-30,0.9324560942729174,1.2182679254661821
2005-05-31,0.9435454472600412,1.229193604189457
2005-06-30,0.9627462297997984,1.237482932569739
2005-07-31,0.9787489808703834,1.2441036794872127
2005-08-31,0.9803769756819722,1.2516368562679956
2005-09-30,0.9816940854234352,1.2371608204962392
2005-10-31,0.9545070476043678,1.2064100979179395
2005-11-30,0.9908661107347332,1.2613042052676333
2005-12-31,1.0106481780610703,1.2793966051847454
2006-01-31,1.023981716967737,1.3188890822579853
2006-02-28,1.0223183096465498,1.3761077795971295
2006-03-31,1.0360033253329717,1.4461522263501647
2006-04-30,1.042754336346035,1.4907397532665698
2006-05-31,1.033023483755634,1.4899345064688871
2006-06-30,1.0035182040238035,1.447364242672007
2006-07-31,1.0091768095155362,1.5005354970107105
2006-08-31,1.0307299880373166,1.5254776016290483
2006-09-30,1.0552287568164704,1.5267347432823726
2006-10-31,1.0917719788122722,1.5814426851415233
2006-11-30,1.1119977965164982,1.6084082626870442
2006-12-31,1.134247808900264,1.636166757281026
2007-01-31,1.1404466682982688,1.646976037799203
2007-02-28,1.1569698742018353,1.712074938244032
2007-03-31,1.1266658279476895,1.6889216545384744
2007-04-30,1.1720612705844633,1.7558384545806207
2007-05-31,1.2100956003997247,1.762137524661008
2007-06-30,1.2127803971207889,1.718614732648165
2007-07-31,1.2177574669233768,1.6646944646580057
2007-08-31,1.1648353527363344,1.5961636399813932
2007-09-30,1.1988682059804818,1.6648232586367069
2007-10-31,1.23293549099243,1.6729283045324308
2007-11-30,1.1718568570462664,1.5610445934391632
2007-12-31,1.1845398987669298,1.6053282753942055
2008-01-31,1.1040932896833848,1.499473423835534
2008-02-29,1.0849614998336414,1.572830331805702
2008-03-31,1.054588114202609,1.5548425917521382
2008-04-30,1.0974510095985563,1.5851046660156496
2008-05-31,1.123675533163848,1.6316051706524752
